company name,category,based in,tags,total funding,founded,website,company status
Ogoship,Finland,Vantaa,"Automotive, E-Commerce, E-Commerce Platforms, Logistics, Retail, Software, Transportation",Between €5 million-€10 million,2011,https://www.ogoship.com/,N/A
Ogre Ai,Romania,Bucharest,"IT Services, IT Consulting, Platform",Between €500K-€ 1 million,2020,https://www.ogre.ai,N/A
Ogun,Spain,Barcelona,"planning, collaborative, construction, construtech",N/A,2017,https://ogun.io/,N/A
Ogury,France,Paris,"Advertising, Big Data, Data Mining, Mobile",N/A,2014,https://www.ogury.com/,N/A
Ohana,Austria,Sankt Georgen An Der Gusen,"Mobile, Computing, Software, Products",No funding announced yet,2022,https://www.tryohana.com/en,Active
Ohchat,UK,England,"Agent, AI Girlfriend",No funding announced yet,2024,https://chat.oh.xyz,Active
Ohcleo,Sweden,Segeltorp,"Media and Entertainment, Mobile",No funding announced yet,2020,https://www.ohcleo.com,N/A
Ohioh,Germany,Kiel,"Information Technology, Life Science, Product Research, Software",No funding announced yet,2020,https://ohioh.de,N/A
Ohlala,Germany,Berlin,"dating, online, app",N/A,2015,www.ohlala.com/en/,N/A
Ohm Games,France,Paris,"Casual Games, Mobile Apps, Video Games",No funding announced yet,2018,http://www.ohm-games.com/,N/A
Ohmspace,UK,Southampton,Aerotech,Above €25 million,2021,https://www.ohm.space/,Active
Ohmybien,France,Toulon,"Real estate services, B2B leads generator",Between €1-€100K,2021,https://ohmybien.com,N/A
Ohmyfin,UK,London,"fintech, payments, AI",No funding announced yet,2023,https://ohmyfin.ai,Active
Ohmygeorge,France,Paris/Bangkok,"trading, analysis, market",N/A,2015,http://www.ohmygeorge.com,N/A
Ohne,UK,London,"Health Care, Product Design",No funding announced yet,2016,https://ohne.com,N/A
Oiai By Otermans Institute,UK,London,"Education Services, Education Consulting, B2C, B2B",Between €100K-€500K,2020,https://www.portfolio.oiedu.co.uk/,Active
Oido Order Pay,Spain,Sitges,"ecommerce, saas, foodtech, b2b",No funding announced yet,2025,https://www.myownshopoido.com/,Active
Oiga,UK,London,"branding, digital, pdf, cloud",N/A,2017,www.oiga.io,N/A
Oilmetricsapi,Germany,Berlin,"OilMarketData, RealTimeData, EnergAPI",Between €1-€100K,2024,https://www.oilmetricsapi.com/,Active
Oilprice Api,UK,Canton,"SaaS, Energy, OilandGas",No funding announced yet,2004,https://www.oilpriceapi.com,Active
Oilx,UK,London,"Analytics, Artificial Intelligence, Big Data, Business Intelligence, Energy, Information Technology, Intelligent Systems, Oil and Gas, Trading Platform",No funding announced yet,2017,https://oilx.co/,N/A
Oinride Oy,Finland,Tampere,"Mining technology, mining mobile robots",Between €1-€100K,2022,www.Oinride.com,N/A
Oivan,Finland,Helsinki,"Information Technology, Innovation Management, IT Management, Software",No funding announced yet,2020,https://oivan.com/,N/A
Oivi,Norway,Oslo,"MedTech, eHealth, AI, Diabetes, Oivi",No funding announced yet,2017,https://www.oivi.co,N/A
Oja,UK,London,"Delivery Service, E-Commerce, Grocery",No funding announced yet,2020,https://oja.app,N/A
Ok Located,Spain,Malaga,"Digital Marketing, Information Technology, Marketing, Smart Cities, Tourism",Between €1-€100K,2021,https://www.oklocated.com/,N/A
Okapi Cash Limited,UK,Newcastle,"Fast, Safe and Easy money transfer",No funding announced yet,2019,www.okapi.cash,N/A
Okarito,France,Paris,"Business Travel, Software, Accounting",N/A,2018,www.okarito.io,N/A
Okawi Ab Leafymade,Sweden,Uppsala,"sustainability, climate",N/A,2018,www.leafymade.se,N/A
Okfans,Malta,SAN GWANN,okfans,No funding announced yet,2020,https://okfans.com/,N/A
Okgift,Spain,Valencia,"E-Commerce, Gift Card",No funding announced yet,2018,https://okgift.es,N/A
Okify,Spain,Barcelona,"Property Insurance, Real Estate, Insurtech",Between €100K-€500K,2020,https://okify.es/,N/A
Okko Health,UK,Bristol,"Health Care, SaaS, Software",Between €1 million-€ 2.5 million,2018,http://okkohealth.com,N/A
Oko,Portugal,Oporto,"Content, Media and Entertainment, News",Between €1-€100K,2016,https://oko.ai/,N/A
Okomera,France,Paris,"Biotechnology, Life Science, Therapeutics",No funding announced yet,2020,https://www.okomera.com/,N/A
Okoora,Switzerland,Schwyz,"fintech, payments, forex, fx",No funding announced yet,2021,https://okoora.com/,Active
Okr Dash,Luxembourg,Echternach,"SaaS, OKR Software",No funding announced yet,2024,https://okr-dash.com,N/A
Okra Technologies,UK,"Cambridge, Cambridgeshire","Analytics, Artificial Intelligence, Big Data, Business Intelligence, Health Care, Information Technology, Machine Learning, Pharmaceutical, Predictive Analytics, Software",Between €2.5 million-5 million,2015,https://www.okra.ai/,N/A
Okredo,Lithuania,Vilnius,Information Technology,Between €500K-€ 1 million,2015,https://okredo.com/en-lt,N/A
Oktav,Austria,Linz,"E-Learning, Media and Entertainment, Music, Music Education",Between €500K-€ 1 million,2018,https://www.oktav.com/,N/A
Oktet,Cyprus,Limassol,"Blockchain, IT, IT Infrastructure",No funding announced yet,2022,http://oktet.io,Active
Okticket,Spain,Gijón,"Financial Services, Mobile Apps",Between €5 million-€10 million,2017,http://www.okticket.es,N/A
Okto Grid,Denmark,Copenhagen,"Electrical Distribution, Energy, Predictive Analytics, Renewable Energy",Between €2.5 million-5 million,2019,https://oktogrid.io,N/A
Oktomaxai,Estonia,"Tallinn, Estonia","AI, SAAS, B2B, Ecommerce, Data, Analytics, Artificial Intelligence, Machine Learning",N/A,2019,OktoMax AI,N/A
Oku Markets,UK,London,"Fintech, Finance, FX, Broker",No funding announced yet,2021,https://okumarkets.com,Active
Okz,Spain,Madrid,SaaS,Between €500K-€ 1 million,2020,https://lawebdeokz.com/,Active
Olaboard,Bulgaria,Sofia,"Information Services, AI, EQ tool",Between €100K-€500K,2024,https://olaboard.co/,Active
Olamobile,Luxembourg,Luxembourg,"Performance Marketing, Mobile Affiliate Marketing, CPA, User Acquisition",N/A,2011,www.olamobile.com,N/A
Olaqin,France,Suresnes,"Health Care, Information Services, Information Technology",No funding announced yet,2019,https://www.olaqin.fr/,N/A
Old Street Solutions,UK,London,"Atlassian, Project Management, B2B, Data Visualization, Reporting, Reports",No funding announced yet,2020,https://www.oldstreetsolutions.com,N/A
Olgram,France,Bretagne,"Biotechnology, Medical",Between €1 million-€ 2.5 million,2019,https://www.olgram.com/,N/A
Oligofeed,France,Lyon,"Agritech, Purpose",Between €500K-€ 1 million,2023,https://www.oligofeed.com/,Active
Olikrom,France,Pessac,Chemical,Between €2.5 million-5 million,2014,https://www.olikrom.com/en/,N/A
Olio,UK,London,"food, food waste, app",N/A,2015,olioex.com,N/A
Olioilio,Finland,Turku,"Cleaning oil spill, Bluetech, clean ocean, maritime",Between €500K-€ 1 million,2024,https://olioil.io/,Active
Oliva Therapy,Spain,Barcelona,"Health Care, mHealth, Personal Health, Therapeutics, Wellness",Between €1 million-€ 2.5 million,2020,https://www.oliva.health,N/A
Olive And Salt,Germany,Marpingen,"Funiture, Interior Design, Wholesale",No funding announced yet,2020,https://www.oliveandsalt.de/,N/A
Olive Robotics,Germany,Munich,"IoT, Robotics",Above €25 million,2020,https://www.olive-robotics.com/,Active
Olivea,Greece,Aphin,"Ecommerce, Supplements, Health Products, Wellness, Olive Oil",Between €1-€100K,2024,https://www.myolivea.com/,Active
Oliveex,Greece,Vólos,"Analytics, Internet of Things",Between €100K-€500K,2020,https://www.oliveex.io,N/A
Oliver,Spain,Barcelona,"sports tech, gear, injury, smart",N/A,2019,http://www.tryoliver.com,N/A
Olivia,Sweden,Stockholm,"Apps, Health Care, Personal Health, Women's",No funding announced yet,2020,https://www.join-olivia.com/,N/A
Olivia Wireless,Netherlands,Amsterdam,"IoT, telekom, ntwork operators",N/A,2018,https://www.oliviawireless.com,N/A
Olivious Nederland,Netherlands,Eindhoven,"Food and Beverage, Beautiful, Substantiation",Between €100K-€500K,2018,https://olivious.com/,N/A
Ollie,UK,London,"Internet Publishing, Software, Platform",Between €100K-€500K,2021,https://www.tryollie.com/,N/A
Ollys Olives,UK,Chiswick,"Agriculture, Food and Beverage, Food Processing, Organic Food",Between €500K-€ 1 million,2016,https://www.ollys-ollys.com,N/A
Ollywell,Poland,Izabelin,"nutraceutical products, functional mushrooms, food manufacturing",Between €100K-€500K,2022,https://www.nutrawayscience.com/,Active
Olm,Italy,Rome,"Defense, Space Manufacturing, Aerospace",No funding announced yet,2023,https://launch-olm.com,N/A
Olmia Robotics,Netherlands,Tiel,"Industrial Automation, Information Technology, Robotics",No funding announced yet,2016,https://www.olmia-robotics.nl/,N/A
Olombria,UK,London,"Agricultur, AgTech, Chemical",Between €100K-€500K,2017,https://www.flypollination.com/,N/A
Olpas,Belgium,Herentals,"Industrial Engineering, Mechanical Engineering, Sensor",No funding announced yet,2021,https://www.olpas.tech/,N/A
Olsam Group,UK,London,"Consumer, Consumer Goods, E-Commerce",Between €10 million-€25 million,2020,https://olsamgroup.com/,N/A
Olvyr,UK,London,"Finance, AI, copilot",No funding announced yet,2025,https://olvyr.fr,Active
Olympe,Switzerland,Lausanne,"Developer Platform, Developer Tools, Enterprise Software, Mobile Apps, Productivity Tools, SaaS, Software",Between €2.5 million-5 million,2015,https://olympe.io/,N/A
Olympus Sky,Poland,Lodz,"Aerospace, Automotive, Cyber Security, Industrial, Industrial Automation, Industrial Manufacturing, Internet of Things, Network Hardware, Network Security, Software",Between €1 million-€ 2.5 million,2015,http://www.olympussky.com/,N/A
Olyseum,Switzerland,Geneve,"eSports, Media and Entertainment, Social Media, Social Network, Sports",Between €5 million-€10 million,2016,https://www.olyseum.com/,N/A
Omaj,France,Saint-ouen,Fashion,Between €500K-€ 1 million,2021,https://omaj.fr/,N/A
Omaken Sports,Norway,Oslo,"Sports, Technology, Mobility",No funding announced yet,2020,https://omaken.gg/,N/A
Omapix,Germany,Langenfeld,"biotechnology, precision medicine, diagnostics, spatial omics",Between €1 million-€ 2.5 million,2022,www.omapix.com,Active
Omass Technologies,UK,Oxford,"Life Science, Pharmaceutical",Above €25 million,2016,https://omass.com,N/A
Ombrea,France,Aix-en-provence,"Construction, Environmental Engineering, Mechanical Engineering",Above €25 million,2016,https://www.ombrea.fr/home,N/A
Omecs,Italy,Turin,"Beauty, Cosmetics, Organic",Between €100K-€500K,2019,https://www.omecs.it/,N/A
Omega,UK,London,"fintech, financial services, business account",Between €2.5 million-5 million,2023,https://omg.one,Active
Omega Lab,Netherlands,Amsterdam,"iGaming, FinTech, custom software development",No funding announced yet,2020,https://omegalab.dev/,N/A
Omega Space Gmbh,Germany,Munich,"technology, platform, information",No funding announced yet,2024,https://omega-space.org,Active
Omegalab,Netherlands,Amsterdam,"Software, Product",No funding announced yet,2015,https://omegalab.dev/,N/A
Omegga,Germany,Munich,"Biotech, Health",Above €25 million,2020,https://www.omegga.eu/,Active
Omeicos,Germany,Berlin,"BioTech, Pharmaceutical, Cardiovascular Research, Healthcare",N/A,2013,www.omeicos.com,N/A
Omeicos Therapeutics,Germany,Berlin,"BioTech, Therapeutics, Healthcare",N/A,2013,www.omeicos.com,N/A
Omen Technologies Ab,Sweden,Sweden,Computer and Network Security,Between €1-€100K,2019,https://omen-technologies.com/,N/A
Ometria,UK,London,"Ecommerce marketing, Customer insight, Online Retail, Single customer view, SaaS, Triggered email, Retail, and Artificial Intelligence",N/A,2013,http://www.ometria.com,N/A
Omgyno,Greece,Athens,"E-Commerce, Health Care, Femtech",Between €100K-€500K,2021,https://www.omgyno.com,N/A
Omhu,Denmark,Copenhagen,"Health Care, Information Technology, Health Technology",No funding announced yet,2020,https://omhu.com/,N/A
Omicera Diagnostics,Germany,Planegg,"Artificial Intelligence, Biotechnology, Health Diagnostics, Life Science",No funding announced yet,2019,https://www.omicera.com,N/A
Omicschart,Germany,Munich,"Health, BigData, SaaS",Between €100K-€500K,2022,https://www.omicschart.com/,Active
Omie Cie,France,Montreuil,"Food, Farming",Above €25 million,2020,https://www.omie.fr/,Active
Omie Energy,UK,Edinburgh,"Clean Energy, Energy, Sustainability",Above €25 million,2023,https://omieenergy.com/,Active
Omini,France,Saint-mandé,"Health Care, Medical",Between €1 million-€ 2.5 million,2019,https://www.ominilabs.com/,N/A
Omio,Germany,"Berlin, Germany","traveltech, travel, booking, omio, Berlin",N/A,2012,http://www.omio.com/,N/A
Ommej,Sweden,Limhamn,"Health Care, Information and Communications Technology (ICT), Mobile Apps, Software",Between €2.5 million-5 million,2018,http://www.ommej.se/,N/A
Ommi,France,Vincennes,Rental,Between €100K-€500K,2014,https://www.ommi.fr,N/A
Omnevo,Germany,Wiesbaden,"Information Services, Information Technology, E-Commerce",No funding announced yet,2021,https://www.omnevo.net/,N/A
Omni,UK,London,"Animal Feed, Food and Beverage,",Between €1 million-€ 2.5 million,2020,https://omni.pet/,N/A
Omni Blonde,Denmark,Copenhagen,"Beauty, Cosmetics, E-Commerce, Personal Health",No funding announced yet,2021,https://www.omniblonde.com,N/A
Omnia Connect,Netherlands,Leusden,"Consulting, Telecommunications, Tablets",No funding announced yet,2018,https://www.omniaconnect.nl/,N/A
Omnia Retail,Netherlands,Amsterdam,"Pricing, Competitor Analysis, Dynamic Pricing",Between €2.5 million-5 million,2015,https://www.omniaretail.com/,N/A
Omniax International,Spain,Benahavís,"Super App Platform, AI Driven Personalization, Customer Engagement",Between €100K-€500K,2023,https://www.omnia-x.com,Active
Omniaz,Poland,Narutowicza,"IT Services, IT Consulting, AR solutions, Virtual",Between €500K-€ 1 million,2020,https://www.omniaz.io/,N/A
Omnibot,Germany,Oldenburg,"Artificial Intelligence, Call Center, Information Technology, Machine Learning, Natural Language Processing, Software, Speech Recognition, Virtualization",No funding announced yet,2022,https://omnibot.ai/,N/A
Omnicalc,UK,Birmingham,"loan calculator,mortgage calculator,car calculator",Between €100K-€500K,2025,https://calculatoronline.app/,Active
Omnicoach,Hungary,Budapest,"Education, eSports, Gaming, Information Technology, Machine Learning, Sports, Video Games",Between €1 million-€ 2.5 million,2018,http://omnicoach.gg/,N/A
Omnicus,Norway,Oslo,"Call Center, Customer Service, Enterprise Software, Software",No funding announced yet,2016,https://omnicus.com/,N/A
Omnidoc,France,Paris,"doctors, eConsult, health platform",N/A,2019,http://omnidoc.fr,N/A
Omnifia,UK,London,"AI, NLP, B2B, SaaS",Between €100K-€500K,2020,https://www.omnifia.com/,N/A
Omnigen,UK,England,"AI, marketing, growth, lead generation",No funding announced yet,2024,https://omnigen.co,Active
Omnigrasp,Italy,Bari,"electrical soft robotic gripper, food industry, textiles",No funding announced yet,2022,https://omnigrasp.com,N/A
Omnihorse,Denmark,Copenhagen,"B2C, Consumer Goods, Events, Training",No funding announced yet,2018,https://www.omni-horse.com,N/A
Omnilane,Spain,Madrid,"Automotive, Information Technology, Internet, Parking, Software",No funding announced yet,2021,https://omnilane.io,N/A
Omnio,Bulgaria,Sofia,"regtech, ai, innovative, compliance",Between €100K-€500K,2021,https://omniocompliance.com/,Active
Omniopti,Slovenia,Ljubljana,"GPS, Information Technology, Logistics, Transportation",No funding announced yet,2018,http://omniopti.si/,N/A
Omnipack,Poland,Warsaw,"logistics, fulfillment, ecommerce",N/A,2016,www.omnipack.io,N/A
Omnipresent,UK,London,"Global Employment, Human Resources, EOR, Remote Work",Between €1 million-€ 2.5 million,2019,http://omnipresent.group,N/A
Omniscope,Spain,Barcelona,"Biotechnology, Health Care",Between €1 million-€ 2.5 million,2021,https://www.omniscope.ai/,N/A
Omnisend,UK,London,"Apps, E-Commerce, Email, Email Marketing, Retail, Small and Medium Businesses, SMS, Software",No funding announced yet,2014,https://www.omnisend.com,N/A
Omnispirant,Ireland,Tipperary,"Biotechnology, Medical",Between €1-€100K,2016,https://www.omnispirant.com/,N/A
Omnium,Norway,Oslo,"CRM, E-Commerce, Enterprise Resource Planning (ERP), Information Technology, SaaS, Software",No funding announced yet,2017,https://www.omnium.no/,N/A
Omnius,Germany,Berlin,"insurance, insurtech, data, AI",N/A,2015,www.omnius.com,N/A
Omniwork,UK,London,"Budget management , finances, microbusiness",No funding announced yet,2022,https://omniwork.app/,N/A
Omny Cloud,France,Paris,"Cloud Infrastructure, Software",No funding announced yet,2019,https://en.omny.cloud,N/A
Omocom,Sweden,Stockholm,"Financial Services, Insurance, InsurTech, Security, Sharing Economy",Between €5 million-€10 million,2017,https://www.omocom.insurance/,N/A
Omoguru,Croatia,Zagreb,"Assistive Technology, Education, Lifestyle",Between €500K-€ 1 million,2019,https://www.omoguru.com/,N/A
Ompi,Italy,Borzano,"Industrial, Manufacturing, Mining",Between €1 million-€ 2.5 million,2015,https://www.ompi.com/,N/A
On Air Entertainment,Malta,Sliema,"Information Technology, Internet, Professional Services",No funding announced yet,2020,https://onairentertainment.com,N/A
On Digital Marketing,Netherlands,Groningen,"Digital Markting, Email Marketing, SEO",No funding announced yet,2016,https://ondigitalmarketing.nl/,N/A
On The Wild Side,France,Bordeaux,"Beauty, Consumer Goods, Cosmetics, Manufacturing",Between €500K-€ 1 million,2018,https://onthewildsidecosmetics.com/,N/A
Ona Therapeutics,Spain,Barcelona,"Biotechnology, Health Care, Life Science",Above €25 million,2019,https://ona-therapeutics.com,N/A
Onalytics,Portugal,Lisbon,"Hardware, Internet of Things, SaaS",No funding announced yet,2020,www.onalytics.tech,N/A
Onate,Ireland,Dublin,"Finance, Financial Services, Lending",No funding announced yet,2020,https://www.onate.com/,N/A
Onboard,Norway,Bogen I Ofoten,"HR, Recruitment, Software",No funding announced yet,2016,https://www.onboard.org/,N/A
Onbuy,UK,Poole,"Consumer Goods, E-Commerce, Marketplace, Retail",Above €25 million,2016,https://www.onbuy.com,N/A
Once,Switzerland,Feusisberg,"Apps, Dating, Mobile Apps",Between €5 million-€10 million,2014,https://getonce.com/,N/A
Once App,France,Paris,"Computer, Software",Between €1 million-€ 2.5 million,2019,https://once.app/,N/A
Once Upon Publishing,Sweden,SkellefteÃ¥,"Apps, Consumer, Online Portals",Between €1 million-€ 2.5 million,2016,https://www.onceupon.photo,N/A
Onchatai,Romania,Bucharest,"AI-Powered Virtual Assistant, No-Code Chatbot Builder, Real-Time Order Tracking",Between €100K-€500K,2024,https://onchat.ai/,Active
Oncochain,Romania,Timisoara,"Research Platform, Oncology, Blockchain, AI, Medtech",N/A,2019,www.oncochain.com,N/A
Oncodna,Belgium,Gosselies,"BioTech, MedTech, eHealth, DNA sequencing, Cancer, OncoDNA, Gosselies",N/A,2014,https://www.oncodna.com/,N/A
Oncomfort,Belgium,Wavre,"meditech, virtual reality, medicine",Between €10 million-€25 million,2017,https://oncomfort.com/en,N/A
