company name,category,based in,tags,total funding,founded,website,company status
Fikseco,Norway,Oslo,"Repairs, Tailoring, Redesign, Maintenance",Between €100K-€500K,2021,https://www.fikse.co/,Active
Fil Dor,Netherlands,Amsterdam,"Luxury, Fashion, Design",N/A,2017,fil-dor.com,N/A
Filament Ai,UK,London,"Artificial Intelligence, Big Data, Consulting, Information Technology, Legal, Machine Learning",Between €100K-€500K,2016,http://www.filament.ai,N/A
Filancore,Germany,Limburgerhof,"Automotive, Autonomous Vehicles, Blockchain, Cyber Security",Between €500K-€ 1 million,2019,https://www.filancore.com/,N/A
Filebrain Pro,Netherlands,netherlands,"AI, Chatbots",No funding announced yet,2024,https://filebrain.pro,Active
Filed,UK,London,"Advertising, Digital Marketing, Social Media",No funding announced yet,2017,https://filed.com,N/A
Filerobot,France,Paris,"SaaS, digital asset management, DAM",N/A,2017,filerobot.com,N/A
Filerock,Italy,Rome,"cloud storage, security",No funding announced yet,2011,https://www.filerock.com/,N/A
Filestage,Germany,Stuttgart,"HR Tech, Review Tool, Client Feedback",N/A,2014,www.filestage.io,N/A
Filestar,Sweden,Stockholm,"Information Technology, Productivity Tools, SaaS, Software",No funding announced yet,2019,https://filestar.com,N/A
Filext,Germany,"Halle, Sachsen-Anhalt, Germany","File, Files, Converter, Open, Scan, Analysis, Software",No funding announced yet,2020,https://filext.com,N/A
Filiatly,Spain,Humanes De Madrid,"Computer, Software, Technology, Apps",No funding announced yet,2020,https://www.filiatly.com/,N/A
Filib,France,Paris,"Financial Services, savings, teleconsultation",Between €100K-€500K,2017,https://filib.fr/,N/A
Filics,Germany,Munich,"Automation, Machinery, Manufacturing",No funding announced yet,2019,https://www.filics.eu,N/A
Filigran,France,Paris,"Cybersecurity, Intelligence, Crisis management",No funding announced yet,2022,https://www.filigran.io/,N/A
Filipper Kft,Hungary,Budapest,"Logistics,  faucets, Sports & Recreation",Between €100K-€500K,2018,http://www.filippergrip.com/,N/A
Filkers,Spain,A Coruña,"Animation, E-Commerce, Software, Video",No funding announced yet,2021,https://www.filkers.com,N/A
Fill,UK,North Walsham,"PDF, PDF forms",No funding announced yet,2017,https://fill.io,N/A
Fillit,Ireland,Dublin,"space, rethinking, design",N/A,2015,www.fillit.ie,N/A
Filmamo,Italy,Bologna,"Video Streaming, Entertainment, Comparison Tool",N/A,2014,https://www.filmamo.it,N/A
Filmarket Hub,Spain,Barcelona,"FilmTech, Marketplace, Film Funding",N/A,2014,www.filmarkethub.com,N/A
Filmaster,Poland,Warsaw,"Social Recommendations, Movies Platform, Entertainment",N/A,2011,http://www.filmaster.com,N/A
Filmchain,UK,London,"CAM, royalties, reports, film",No funding announced yet,2018,https://filmchain.co,Active
Filmily,UK,Totnes,"vdeos, content, AI",N/A,2020,https://filmi.ly,N/A
Filmo,Spain,Barcelona,"Technology, Information, Internet, Video",No funding announced yet,2021,https://www.filmoapp.com/,Active
Filmster Network,UK,Reading,"Filmmaking, collaboration, global inclusion, co-creation",No funding announced yet,2024,https://filmster.network,Idea Stage
Filmzie,Slovakia,Trnava,"Media and Entertainment, Video",No funding announced yet,2019,http://www.filmzie.com,N/A
Filo,Italy,Rome,"IoT, Bluetooth, Tracking Device",N/A,2014,www.filotrack.com,N/A
Filtermaker,France,La Rochelle,"Digital Entertainment, Advertising Services, Social Media",No funding announced yet,2020,https://www.filtermaker.fr,N/A
Filtir,UK,Cambridge,AI,Between €5 million-€10 million,2023,https://filtir.com/,Active
Filud,Ireland,Sligo,"Digital Marketing, SEM, SEO, Web Development",Between €1-€100K,2017,https://filud.com/,N/A
Filuta Ai,Hungary,Prague,"SaaS, B2B, Composite AI Platform, Intelligent Automation",Above €25 million,2022,https://filuta.ai,N/A
Fimmcyte,Switzerland,Basel,"Biotechnology Research, Endometriosis Treatment, Immune system,",No funding announced yet,2022,https://www.fimmcyte.com/,N/A
Fimple,UK,London,"Financial Platform, Investment BankingCore banking, Financial as a service, Banking technology",No funding announced yet,2022,https://fimple.co.uk/,N/A
Fin Goulding,Ireland,Dublin,"Business Development, Consulting, Management Consulting, Professional Services",No funding announced yet,2021,https://fingoulding.com/,N/A
Fina,Germany,Berlin,"fintech, investment, investing, finance",No funding announced yet,2020,https://de.heyfina.com/,N/A
Finadnwear,UK,London,"Marketplace, eCommerce, Online Shopping",N/A,2004,http://findandwear.com,N/A
Finadvant,UK,London,"Financial Services, FinTech, Payments",Between €100K-€500K,2020,https://finadvant.com/,N/A
Finage,UK,Poole,"Analytics, Developer APIs, Finance, Financial Exchanges",No funding announced yet,2019,https://finage.co.uk/,N/A
Finai,Poland,Warszawa,"Finance, Financial Services, FinTech, Information Technology, Lending",Between €2.5 million-5 million,2016,https://www.finai.com/en,N/A
Finala Oy,Finland,Lahti,"natural cosmetics, cosmetic raw material",No funding announced yet,2024,https://www.finalacosmetics.com,Active
Finalcad,France,Paris,"Construction Tech, Real Estate, Structural Works",N/A,2011,www.finalcad.com,N/A
Finamba,Latvia,Riga,"Finance Marketplace, Payments, Buy Now Pay Later",No funding announced yet,2021,https://www.finamba.com,N/A
Finance Technology,Portugal,Porto,"Financial Services, Financing, Retailers, Consumers",No funding announced yet,2015,https://www.financetechnology.com/,N/A
Financekey,Finland,Helsinki,"Treasury, Banking, Finance",No funding announced yet,2021,https://financekey.com/,N/A
Financeplus,Luxembourg,Luxembourg,"Financial Services, FinTech, Payments",Above €25 million,2018,https://financeplus.io,N/A
Financial Data Api,Lithuania,Vilnius,"API, finance, investing, trading, data analysis",No funding announced yet,2024,https://financialdata.net/,Idea Stage
Financialaha,Romania,Bucharest,"personal finance, financial planning, financial projections",No funding announced yet,2024,https://www.financialaha.com/,Active
Financialreports,Germany,Cologne,"European Financial Data, Financial Reports, Investment Tools, Real-Time Financial Filings, AI for Finance, Company Filings, Insider Trades, API Access, Financial Intelligence, FinancialReports.eu",No funding announced yet,2022,https://financialreports.eu,Active
Financierdirect,Netherlands,Valkenswaard,"Consulting, Financial Services, Leasing",No funding announced yet,2018,https://www.financierdirect.nl/,N/A
Finansiv,Bulgaria,Sofia,"Blockchain, Cryptocurrency, Finance, Financial Services",No funding announced yet,2019,https://finansiv.com/,N/A
Finanso,UK,London,"Financial Services, Finances, Investment",No funding announced yet,2020,https://finanso.se,N/A
Finanz,Italy,Milan,"Financial Education App, Personal Finance Management, Gamified Learning Experience, AI-Powered Personalized Learning",Between €500K-€ 1 million,2022,https://finanzapp.io/,Active
Finanzguru,Germany,Frankfurt,"fintech, finance, assistant, savings, overview",N/A,2020,http://finanzguru.de/,N/A
Finapp,Italy,Padova,"Farming, Water, App",No funding announced yet,2019,https://finapptech.com/,N/A
Finary,France,Paris,"Asset Management, Financial Services, FinTech, Wealth Management",No funding announced yet,2020,https://finary.eu/,N/A
Finastra,UK,"Paddington, Westminster","Financial Services, FinTech, Information Technology",No funding announced yet,2017,http://www.finastra.com/,N/A
Finatext Uk,UK,London,"Finance, Financial Services, FinTech",Between €1 million-€ 2.5 million,2016,"Finance, Financial Services, FinTech",N/A
Finbloc,UK,London,Personal Banking,No funding announced yet,2021,https://www.finbloc.com,N/A
Finboot,UK,London,"Blockchain, Enterprise Applications, Industrial Automation, Industrial Manufacturing, Internet, SaaS, Software, Supply Chain Management",Between €2.5 million-5 million,2016,http://finboot.com,N/A
Finbourne,UK,London,"Finance, Financial Services, FinTech, SaaS, Software",Above €25 million,2016,https://www.finbourne.com/,N/A
Finbox Solutions,Portugal,Lisboa,"FinTech, InvesTech, Investment",No funding announced yet,2020,https://finbox.solutions,N/A
Finbryte,Bulgaria,Sofia,"Online Shopping, Technology, Information, Internet",Between €500K-€ 1 million,2018,https://www.finbryte.com,Active
Finbudd,Spain,Montreal,"CFA, e-learning, investment",Between €1-€100K,2021,https://www.finbudd.com/cfa,Active
Finchecker,Latvia,Riga,"aml, sanctions, regulations, PEP",No funding announced yet,2019,https://finchecker.eu,Active
Finchtrade,Switzerland,Zug,"Small crypto exchanges, crypto OTC desks, payment service providers, crypto payment processing firms, crypto on-rampers",No funding announced yet,2018,https://finchtrade.com/,Active
Finckers,Netherlands,Nijmegen,"Finance, Money",Between €500K-€ 1 million,2020,https://finckers.nl,N/A
Finclude,Ireland,Dublin,"Consumer Lending, Credit, Credit Bureau, Financial Services",Between €500K-€ 1 million,2018,https://www.finclude.ai/,N/A
Fincluded,Netherlands,Utrecht,"payment service, financial inclusion, labor migrants",No funding announced yet,2022,www.fincluded.eu,Active
Fincompare,Germany,Berlin,"fintech, invests, platform",N/A,2016,fincompare.de,N/A
Finconomy Ag,Germany,Munich,"Banking, FinTech, Incubators, Insurance, InsurTech",No funding announced yet,2017,http://finconomy.de/en/,N/A
Fincovi,Ireland,Athlone,"Asset Management, Clean Energy, CleanTech, Renewable Energy",Between €500K-€ 1 million,2019,https://fincovi.com/,N/A
Fincredible Ai,UK,London,"Internet, Digital, Investment",No funding announced yet,2020,https://www.fincredible.ai,N/A
Find Contract Jobs,UK,England,"Contract Jobs, Remote Freelance Work, Tech Jobs, Finance Jobs, IT Jobs, Job Search Platform, Global Freelancing, Work From Home, Freelance Career, Job Posting Platform",No funding announced yet,2025,https://www.findcontractjobs.com,Active
Find Crowdfunding,Italy,Milan,"crowdfunding, search engine, campaigns",N/A,2019,https://www.findcrowdfunding.com/,N/A
Find Exchange,UK,London,FinTech,Between €100K-€500K,2016,https://www.fingo.sk,N/A
Find Mba Online,Germany,Berlin,"Education, Edutech, E-Learning",No funding announced yet,2020,https://findmbaonline.com/,N/A
Findable,Norway,Oslo,"Artificial Intelligence, Construction, Machine Learning, SaaS",Between €1 million-€ 2.5 million,2020,https://findable.no,N/A
Findadatajob,UK,England,"Data Analyst Jobs, USA, Canada, Remote Jobs, Job Search, Career Growth, Full-Time, Part-Time, Freelance, Contract, Salary Filter, Data Analytics",Between €1-€100K,2024,https://www.findadatajob.com,Active
Findair,Poland,Cracow,"medtech, medical, air",N/A,2016,https://findair.eu,N/A
Findanode,Latvia,Riga,"Internal communications, Employer branding, PR, Videography",No funding announced yet,2019,https://findanode.io,Active
Findas Tokenomics,Bulgaria,"Sofia, Sofia","Blockchain, Cryptocurrencies, Economy, Crypto Currency, Consulting, Financial Services, Finance, Cryptocurrency, Consultancy, Consultant",No funding announced yet,2020,https://www.findas.org,N/A
Findchow,UK,England,"African Cuisine Delivery, Local Food Delivery, Restaurant Delivery Service",Between €100K-€500K,2024,https://findchow.co.uk,Active
Finddevtools,UK,London,"Directory, Blog, Information service",No funding announced yet,2022,https://finddev.tools/,Active
Findependent,Switzerland,Lenzburg,"Financial Services, Investment App, Digital",Between €500K-€ 1 million,2019,https://findependent.ch/,N/A
Findest,Netherlands,Amsterdam,"Artificial Intelligence, Enterprise Software, Information Services, Innovation Management",Between €100K-€500K,2017,http://www.findest.eu/,N/A
Findfocus,Germany,Altenbeken,"productivity, online, focus",N/A,2016,https://findfocus.net,N/A
Finding Startups Ltd,Cyprus,Paphos,"directory, startups, startup directory",N/A,2018,www.findingstartups.com,N/A
Findjobit,UK,England,"Latam IT Jobs, Tech Talent, Job Alerts, Technology Professionals, Job Listings",No funding announced yet,2024,https://findjobit.com,Active
Findly Tools,France,France,"Tool directory, Best online tools, Self-service advertising,",No funding announced yet,2025,https://findly.tools,Active
Findme,Bulgaria,Bulgaria,"health, treatments, clinical",N/A,2015,https://www.findmecure.com/,N/A
Findmecure,Bulgaria,Bulgaria,"health, treatments, clinical",N/A,2015,https://www.findmecure.com/,N/A
Findmelike,UK,London,"Search Engine, Imige Search, Machine Learning",N/A,2014,http://www.findmelike.com,N/A
Findmyguides,Spain,Barcelona,"platform, local, guide, tourism",N/A,2017,https://findmyguides.com/fr,N/A
Findmylost,Italy,Milan,"Communities, Information and Communications Technology (ICT), Sharing Economy, Social Network",Between €100K-€500K,2016,https://www.findmylost.it/en,N/A
Findr,UK,London,"Artificial Intelligence, Financial Services, Information Technology, Marketplace",Between €100K-€500K,2020,https://www.findr.global/,N/A
Findrive,France,Clichy,"Automotive, Financial Services, Leasing, E-commerce",Between €2.5 million-5 million,2017,www.findrive.com/,N/A
Finds,France,Paris,"Technology, Information, Internet, B2B",Between €500K-€ 1 million,2020,https://finds.solutions/,Active
Findsocial,Netherlands,Amsterdam,"Musicians, Music, Entertainment, SaaS",Between €100K-€500K,2024,https://findsocial.io,Active
Findspo,Spain,Barcelona,"GovTech, Human Resources, Humanitarian",No funding announced yet,2021,https://findspo.com/,N/A
Findster Technologies,Portugal,Lisbon,"Tracking Systems, GPS, Pets Tech",N/A,2016,www.getfindster.com,N/A
Findustrial,Austria,Schörfling,"Fintech, Pay-per-Use, Equipment-as-a-Service, B2B Platform",No funding announced yet,2020,https://findustrial.io/,Active
Findvc,UK,London,"Finance, Financial Services, raising funds",No funding announced yet,2020,https://findvc.co.uk/,N/A
Findynamic,Italy,Milan,"Financial Services, Information Technology, business Services",No funding announced yet,2016,https://www.findynamic.com/,N/A
Finecast,UK,"Holborn, Camden","Advertising, Broadcasting, Marketing, TV",No funding announced yet,2017,http://www.finecast.com,N/A
Finecell,Sweden,Madrid,"Cloud Computing Services,Content Management System,Email Hosting Service,",Between €500K-€ 1 million,2015,https://finecell.se/,Active
Finematter,Denmark,Frederiksberg,Jewellery,Between €1 million-€ 2.5 million,2017,finematter.com/,N/A
Finenso,Germany,Munich,"Financial Services, FinTech, Investment",No funding announced yet,2020,https://www.finenso.com/en,N/A
Finer Credit,UK,London,"Financial Services, FinTech, Mortgage Finance",No funding announced yet,2020,www.finer.credit/,N/A
Finery Markets,Cyprus,Limassol,"Blockchain, Cryptocurrency, FinTech, Marketplace",No funding announced yet,2019,https://www.finerymarkets.com,N/A
Finest Fashion Site,Estonia,Tallinn,"sustainable fashion, sustainable fashion dictionary, fashion",No funding announced yet,2018,finestfashionsite.com,N/A
Finetunefast,Germany,Warthausen,"boilerplate, No-Code AI, Model Deployment",No funding announced yet,2024,https://finetunefast.com,Active
Finetwork,Spain,Madrid,"Internet, Service Industry, Telecommunications",No funding announced yet,2019,https://www.finetwork.com,N/A
Fineway,Germany,Munich,"travel, plan, ai, statistics",N/A,2015,www.fineway.ai,N/A
Finexer Open Banking Platform,UK,London,"OpenBanking, BankingData, PayByBank, SaaS",Between €100K-€500K,2023,https://finexer.com,Active
Finexity,Germany,Hamburg,"Blockchain, FinTech, Real Estate Investment",Between €2.5 million-5 million,2018,https://finexity.com/,N/A
Finfrog,France,Paris,"FinTech, loan service",N/A,2016,finfrog.fr,N/A
Fing,Ireland,Dublin,"AI, Smart Devices, E-commerce, Technology",No funding announced yet,2016,www.fing.com,N/A
Fingo,Slovakia,Bratislava,Financial Services,Between €10 million-€25 million,2017,https://www.fingo.sk,N/A
Fingreen Ai,France,Paris,"Environmental Services, Financial, Data Solutions",Between €100K-€500K,2022,https://fingreen.ai,N/A
Fini,Spain,Alhama De Murcia,"Consumer Goods, Food and Beverage, Manufacturing, Sales",No funding announced yet,2021,https://www.fini.es,N/A
Finiata,Germany,Berlin,"Automated Credit Solution, FinTech, Business Loan",N/A,2016,www.finiata.com,N/A
Finimize,UK,London,"FinTech, Financial News, Online Magazine",N/A,2016,www.finimize.com,N/A
Finizens,Spain,Madrid,"wealth, investment, digital",N/A,2015,finizens.com,N/A
Finkey,France,Lyon,"fintech, finance, SMEs",N/A,2017,www.finkey.fr,N/A
Finkspot,Netherlands,Amsterdam,"Legal, Legal Tech, Software",No funding announced yet,2021,https://finkspot.com,N/A
Finlandway Schools,Finland,Helsinki,"preschool franchise, early childhood education, kindergarten",Between €100K-€500K,2015,www.franchise.finlandwayschools.com,N/A
Finleap,Germany,Berlin,"FinTech, Company Builder, Startup Factory",N/A,2014,www.finleap.com,N/A
Finlex,Germany,Frankfurt,"Commercial Insurance, Financial Services, Insurance, Risk Management",Between €5 million-€10 million,2015,https://finlex.de/,N/A
Finlink,Germany,Berlin,"Financial Services, Finances, Investment",No funding announced yet,2017,https://www.finlink.de/,N/A
Finlist,Germany,Berlin,"FinTech, Information Technology, Internet, Real Estate, Real Estate Investment",No funding announced yet,2021,https://www.finlist.de,N/A
Finloop,Spain,Barcelona,"Credit, Financial Services, Real Estate",No funding announced yet,2020,https://www.finloop.com/,N/A
Finloup,Greece,Athens,"Fintech, BNPL, App",Between €1 million-€ 2.5 million,2020,https://finloup.com/,N/A
Finman Finance Manager,Austria,Klein Heinrichschlag,"finance, accounting, automation, ai",No funding announced yet,2025,https://www.finman.at,Active
Finmarie,Germany,Berlin,"Finance, Financial Services, FinTech, Wealth Management",Between €1 million-€ 2.5 million,2018,https://www.finmarie.com/,N/A
Finmarketguru,Germany,Frankfurt,"FinTech, Financial Markets, EdTech",N/A,2011,http://www.FinMarketGuru.com,N/A
Finmatch,Germany,Stuttgart,"Advice, Finance, Financial Services",No funding announced yet,2018,https://www.finmatch.de/,N/A
Finmatics,Austria,Vienna,"Artificial Intelligence, Information Technology, Software",Between €2.5 million-5 million,2017,https://www.finmatics.com,N/A
Finment,Germany,Berlin,"FinTech, Finance, software, wealth management",No funding announced yet,2016,https://finment.com/,Active
Finmid,Germany,Berlin,"Financial Services, FinTech, APIs",No funding announced yet,2021,https://finmid.com/,N/A
Finmv,Latvia,Riga,"IT, Fintech, No-Code, SaaS",No funding announced yet,2022,https://finmv.com,Active
Finn,Germany,Munich,"Automotive, Leasing, Consumer Services",Above €25 million,2019,https://www.finn.com/,Active
Finnadvance,Finland,Oulu,"Multispectral imaging, microfluidics, Biomaterials, microfabrication, organonchips, and disease modelling",N/A,2018,https://www.finnadvance.fi/,N/A
Finndon,UK,London,"Banking, Financial Services, FinTech",No funding announced yet,2019,https://finndon.com,N/A
Finnest,Austria,Vienna,"FinTech, Lending Platform, Invest, Financing",N/A,2014,www.finnest.com,N/A
Finnovating,Spain,Madrid,"Developer Platform, FinTech, InsurTech, Legal Tech",No funding announced yet,2018,https://www.finnovating.com/,N/A
Finnrunner,Finland,Lappeenranta,Renewables & Environment,No funding announced yet,2021,https://finnrunner.fi,N/A
Finnu,Spain,Barcelona,"Financial Services, FinTech",Between €500K-€ 1 million,2019,www.finnu.com,N/A
Fino Data Services,Germany,Kassel,"invoices, management, software",No funding announced yet,2018,https://www.getmyinvoices.com/en/,N/A
Finoa,Germany,Berlin,"FinTech, Cryptocurrency, Digital Assets, Tokens, Finoa, Berlin",N/A,2018,https://finoa.io,N/A
Finom,Netherlands,Amsterdam,"Financial Services, FinTech",Between €5 million-€10 million,2019,finom.co,N/A
Finoma,Latvia,Riga,"payments, card issuance, acquiring, fintech",No funding announced yet,2022,https:// www.finoma.eu,Active
Finotor,Ireland,Dublin,"saas management, ecommerce solution, accounting tool",No funding announced yet,2023,https://finotor.com/,Active
Finpoint Ltd,UK,London,"SME finance, fintech, lending",No funding announced yet,2014,http://www.finpoint.co.uk,N/A
Finq,Romania,Bucharest,"Fintech, Banking, and Open Banking",N/A,2017,http://www.finqware.com,N/A
Finqbit,Poland,Cracow,BigData,No funding announced yet,2023,https://finqbit.tech/,Active
Finqware,Romania,Bucharest,"middleware, financial services, open banking, fintech",N/A,2018,https://www.finqware.com/,N/A
Finrocks,Germany,Hamburg,"Consulting, Information Technology, Software",No funding announced yet,2022,https://finrocks.com/,N/A
Finscanner,Latvia,Riga,"Cryptocurrency, Finance, Financial Services, FinTech",No funding announced yet,2021,https://www.finscanner.io/,N/A
Finscience,Italy,Milan,"Fintech, Finance, Digital, Technology",Between €1 million-€ 2.5 million,2017,https://finscience.com/it/,N/A
Finshark,Sweden,Lund,"Banking, Customer Service, Financial Services, Payments",No funding announced yet,2018,https://www.finshark.io,N/A
Finslice,Austria,Linz,"Fintech, Exchange, Alternative Investments, Tangible Assets",No funding announced yet,2024,https://www.finslice.eu/,Active
Finspire,UK,London,"London, England, United Kingdom",No funding announced yet,2020,https://www.fincredible.ai,N/A
Finstart,France,Paris,"Compliance, Employment, Finance, Freelance",Between €2.5 million-5 million,2020,https://www.finstart.io,N/A
Finstora,Slovakia,Bratislava,Cryptocurrency,Between €1-€100K,2021,https://www.finstora.com/,N/A
Fintact,Germany,Leipzig,"Compliance, Information Technology, SaaS, Software",No funding announced yet,2020,www.fintact.com/,N/A
Fintastico,Italy,Milan,"Financial Services, FinTech, iOS, Mobile",Between €100K-€500K,2017,https://www.fintastico.com/,N/A
Finteca,Spain,Barcelona,"Financial Services, FinTech, Software",Between €500K-€ 1 million,2017,https://www.finteca.es/,N/A
Fintech House,Portugal,Lisbon,"Cyber Security, FinTech, InsurTech",No funding announced yet,2020,www.portugalfintech.org/fintech-house,N/A
Fintech Labs,Italy,Bari,"Business Information Systems, FinTech, IT Services",Between €1-€100K,2021,https://fintechlabs.ai,N/A
Fintech Market,Estonia,Tallinn,"banking software, saas fintech, loan management system",No funding announced yet,2017,https://fintech-market.com/,Active
Fintech Review,UK,London,"Product review, E-commerce, Technology",No funding announced yet,2020,fintechreview.net,N/A
Fintech Sandpit,UK,"London, United Kingdom","Wholesale banking, Retail banking, Open banking",N/A,2019,https://fintechsandpit.com,N/A
Fintechos,UK,London,"Fintech, AI, Data, Banking, InsurTech",N/A,2017,http://www.fintechos.com/,N/A
Fintechx,Hungary,Budapest,"Fintech, Payments, Financial Services",No funding announced yet,2019,https://fintechx.digital/,N/A
Fintecsystems,Germany,Munich,"Financial Data Analysis, FinTech, Payment Services",N/A,2014,www.fintecsystems.com,N/A
Fintecture,France,Paris,"FinTech, API, Technology",No funding announced yet,2017,www.fintecture.com/,N/A
Fintegrate,UK,Chorley,"Finance, FinTech, Information Technology",No funding announced yet,2019,https://fintegrate.co.uk/,N/A
Fintel,France,Marseille,"Financial Services, FinTech, Credit",Between €1 million-€ 2.5 million,2019,www.fintel.fr,N/A
Fintellect,Estonia,Tallinn,Fintech,Between €100K-€500K,2020,https://www.fintellect.pro/,Active
Fintern,UK,London,"Banking, Consumer Lending, Financial Services, FinTech, Personal Finance",Between €2.5 million-5 million,2020,https://fintern.ai,N/A
Fintexus,Lithuania,Vilnius,"Consulting, Finance, Service Industry",No funding announced yet,2021,https://fintexus.com/,N/A
Fintico,Germany,Hamburg,"online shop, data protection, Marketplace",No funding announced yet,2022,https://www.fintico.de,N/A
Fintonic,Spain,Madrid,"Finance, FinTech, Fintonic, Madrid",N/A,2011,http://www.fintonic.com,N/A
Fintower,Sweden,Gothenburg,"SaaS, FP&A, Financial Planning",No funding announced yet,2024,fintower.ai,Active
Fintrack,Poland,Rzeszów,"Invoice, Payment, Software, Technology",Between €1-€100K,2020,www.fintrack.pl/,N/A
Fintrail,UK,London,"Banking, Consulting, Financial Services, FinTech, Information Technology, Professional Services",No funding announced yet,2016,https://www.fintrail.com/,N/A
Fintree,Czechia,Brno,"Content, Digital Media, FinTech",No funding announced yet,2021,https://www.fintree.cz,N/A
Fintune,Austria,Vienna / Zürich,"edtech, social impact, fintech, parenting, financial Literacy, smarthome, openbanking, iot",Between €500K-€ 1 million,2018,https://www.fintune.ch,N/A
Fintup,Spain,Madrid,"Finance, Financial Services",No funding announced yet,2018,https://fintup.com/,N/A
Finturi,Netherlands,The Hague,"banking, finance, fintech",N/A,2018,https://www.finturi.com/,N/A
Finuprise,Denmark,Copenhagen,"Consulting, Financial Services, Information Services, Information Technology, Software",No funding announced yet,2020,http://www.finuprise.com,N/A
Finway,Germany,Munich,"Financial Services, FinTech, IT Services",Between €1 million-€ 2.5 million,2019,https://finway.de/,N/A
Finwyn,Luxembourg,Luxembourg,"FinTech, Lending, Peer to Peer",No funding announced yet,2020,www.finwyn.com,N/A
Fiorry,UK,Chester,"social app, dating app, lgbtq",No funding announced yet,2019,https://fiorry.co/,Active
Fipto,France,London,Marketing Automation Email Delivery Service Content Management System,No funding announced yet,2022,https://www.fipto.com/,Active
Fira Live Retail,Spain,Barcelona,"E-Commerce, Social, Video Streaming",Between €500K-€ 1 million,2021,https://fira-live.com,N/A
Fira Solutions,Croatia,Zagreb,"invoicing, banking, small-business",No funding announced yet,2022,https://fira.finance/,N/A
Firacard,UK,Essex,"greeting cards, online greeting cards, collaboration,",No funding announced yet,2021,https://www.firacard.com,N/A
Fire Investment,Italy,Milan,"Finance, Financial Services, FinTech ,Information Technology, Trading Platform",No funding announced yet,2020,fireinvestment.io,N/A
Fire3D,UK,Peterborough,"Fire Alarm Design, Fire Alarm, CAD, Design",No funding announced yet,2024,https://www.fire3ddesign.com,Active
Firecell,France,Nice,Telecommunications,No funding announced yet,2021,https://firecell.io/,N/A
Firechatbot,Germany,Braunschweig,"AI, Chatbot, SaaS, Web Development",No funding announced yet,2024,https://firechatbot.com,Active
Fireg,Hungary,Budapest,SaaS,Above €25 million,2017,https://fireg.hu/,Active
Firehire,France,Paris,"Staffing & recruiting, Software development, startups, remote work, hiring",No funding announced yet,2023,https://firehire.ai,Active
Firemind,UK,Kent,"Artificial Intelligence, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Cloud Storage, Consulting, Machine Learning, Mobile Apps, Web Development",No funding announced yet,2018,https://www.firemind.io/,N/A
Firesky,Ireland,Galway,"E-Commerce, Marketing, SEO, Web Design",No funding announced yet,2020,https://fireskystudios.com/,N/A
Firestoke,UK,Edinburgh,"PC Games, Marketing, Project Management",Between €1 million-€ 2.5 million,2021,https://firestoke.games/,N/A
Firetree Chocolate,UK,Peterborough,"Food & Beverages, Food Processing, Food Delivery",Between €100K-€500K,2019,http://www.firetreechocolate.com/,N/A
Firmafy,Spain,Granada,"Document Management, Productivity Tools, Software",No funding announced yet,2019,https://firmafy.com/,N/A
Firmbee,Poland,Wrocław,"Project Management, CRM, Invoicing App",No funding announced yet,2020,https://firmbee.com/,N/A
Firmder,Germany,Berlin,"Company Formation, incorporation",Between €1 million-€ 2.5 million,2020,firmder.com,N/A
Firmxxperts,UK,Wakefield,"Marketplace, Freelancing Marketplace, Contract work, Temporary Employment",No funding announced yet,2023,https://firmxxperts.com/,Active
