company name,category,based in,tags,total funding,founded,website,company status
Brick,Estonia,Tallinn,"Publishing, Writing",No funding announced yet,2019,https://brick.do,N/A
Brick Technology,Sweden,Stockholm,"Sharing economy, powerbank sharing, franchising",Between €1 million-€ 2.5 million,2019,brick.tech,Active
Brickblock,Germany,Berlin,"blockchain, real estate, smart contract",N/A,2016,https://www.brickblock.io/,N/A
Brickbook,Belgium,Mechelen,"Construtech, Procurement, Subcontractor",N/A,2018,Www.brickbook.be,N/A
Brickbro,Spain,Barcelona,"Real Estate, Proptech, Investment",N/A,2018,www.brickbro.es,N/A
Brickken,Spain,Barcelona,"blockchain, fintech, proptech, investment",Between €1-€100K,2020,https://www.brickken.com,N/A
Bricks,UK,London,"productivity, collaboration tools, spreadsheets, presentations, slide decks, docs, wiki",No funding announced yet,2024,https://thebricks.com,Active
Bricksave,UK,London / Buenos Aires,"real estate, property, platform",N/A,2015,https://www.bricksave.com/,N/A
Brickshare,Denmark,Copenhagen,"proptech, property, investment",N/A,2016,https://brickshare.dk,N/A
Brickvest,UK,London,"PropTech, Real Estate, Investment Platform, Sponsorship, BrickVest, London",N/A,2014,www.brickvest.com,N/A
Brickwise,Austria,Vienna,"Financial Services, Real Estate Investing, fintech",Between €2.5 million-5 million,2019,https://brickwise.at/,Active
Bridder,Spain,Barcelona,"fan experience, interactive, twitch, Facebook Gaming",No funding announced yet,2021,https://bridder.com,Active
Bridge,Cyprus,Limassol,"workspace, messenger, operating system",No funding announced yet,2024,https://bridgeapp.ai,Active
Bridge In,Portugal,Lisbon,"market network, startup scaling, tech hubs",N/A,2020,https://www.bridgein.pt/,N/A
Bridged Media,UK,London,"create, embed, impact, analyze",Between €100K-€500K,2020,https://bridged.media/,N/A
Bridgefund,Netherlands,Amsterdam,"Finance, SME Credit, Business Loan",No funding announced yet,2018,https://www.bridgefund.nl/,N/A
Bridgeu,UK,London,"EdTech, e-Learning, Higher Education, Careers Guidance",N/A,2013,www.bridge-u.com,N/A
Bridgeway Solution,UK,Leeds,"HR Capacity Building, Recruitment,",No funding announced yet,2021,www.bridgewaysolution.com,Active
Bridgewhat,Spain,Madrid,"B2B, Consulting, Internet",No funding announced yet,2021,https://bridgewhat.com,N/A
Bridl,UK,London,"Premium Sport Horse Marketplace, Concierge Buying & Selling Services, Global Equestrian Network",Between €100K-€500K,2020,https://www.bridl.co/,Active
Briefcase Ai,Denmark,Copenhagen,"Artificial Intelligence, Legal Tech, SaaS, Software",No funding announced yet,2020,https://www.briefcase.ai,N/A
Briefd,Slovenia,Ljubljana,"Mobility, Fleet management, SaaS, Damage inspection",No funding announced yet,2020,https://briefd.io,Active
Briefly,Hungary,Budapest,"Team Management, Human Resources, Freelancers",Between €500K-€ 1 million,2020,https://www.briefly.work,N/A
Briefmapp,Estonia,Tallin,"Creative, MarTech, AdTech, Briefs, SaaS",No funding announced yet,2022,briefmapp.com,Active
Brif,Germany,Berlin,"Financial Services, FinTech, Software",No funding announced yet,2020,brif.cc/,N/A
Brigad,France,Paris,"Business Development, Human Resources, Recruiting, Staffing Agency",Between €10 million-€25 million,2015,http://www.brigad.co,N/A
Bright Little Labs,UK,London,"kids, media, digital",N/A,2015,www.detectivedot.org,N/A
Bright Minds Daycare,UK,Birmingham,"Education, Childcare service",Between €500K-€ 1 million,2016,http://www.brightmindsdaycare.co.uk/,N/A
Bright Peak Therapeutics,Switzerland,Basel,"Biotechnology, Life Science, Therapeutics",Above €25 million,2017,https://brightpeaktx.com,N/A
Bright Spaces,Romania,Bucharest,"Commercial, Property Management, Real Estate, Rental Property",Between €100K-€500K,2019,www.brightspaces.ro,N/A
Bright Star Studios,Denmark,Aarhus,"Computer, Digital Entertainment, Gaming",Between €2.5 million-5 million,2018,https://www.brightstar.studio,N/A
Brightcare Solutions,Portugal,Almere,"Information and Communications Technology (ICT), Security, Software",No funding announced yet,2017,http://www.brightcare.nl/,N/A
Brightcart,Cyprus,Limassol,"Finance, FinTech, SaaS",Between €100K-€500K,2022,https://brightcart.io/,N/A
Brightensport,Germany,Munich,"Fitness, Sports",No funding announced yet,2021,https://brightensport.com,N/A
Brighter Ai,Germany,Berlin,"Artificial Intelligence, Cyber Security, Information Technology, Machine Learning, Privacy",Between €500K-€ 1 million,2017,https://www.brighter.ai/?crunchbase=yes,N/A
Brighter Days,Ireland,Dublin,"Wellness Gifts, Creative Kits for Kids, Positive Mindset Tools",Between €100K-€500K,2024,https://brighterdays.ie/,Active
Brighter World Energy,UK,Manchester,"Consumer, Energy, Energy Efficiency, Oil and Gas",Between €500K-€ 1 million,2016,https://brighterworldenergy.com/,N/A
Brighterly,Cyprus,Limassol,"Education, Administration Programs, Tutoring",No funding announced yet,2021,https://brighterly.com/,Active
Brightest Minds,Ireland,Dublin,"B2B, SaaS, lead generation",No funding announced yet,2016,www.brightestminds.io,N/A
Brightflag,Ireland,Dublin,"Artificial Intelligence, Enterprise Software, Legal, Legal Tech, SaaS, Software",Above €25 million,2014,https://brightflag.com/,N/A
Brightlife,Finland,Tampere,"B2B, Health Care, Medical, Medical Device",No funding announced yet,2021,https://www.brightlife.fi,N/A
Brightly Ventures,Sweden,Stockholm,"Cyber Security, Developer Tools, eSports, FinTech",No funding announced yet,2018,https://www.brightlyventures.com,N/A
Brightly Works,Finland,Helsinki,"Artificial Intelligence, Information Technology, Machine Learning, Software",No funding announced yet,2020,https://www.brightlyworks.com,N/A
Brightside Ai,Switzerland,Lausanne,"Cybersecurity, Saas, AI",No funding announced yet,2023,https://brside.com/,Active
Brightside Seo,UK,London,"SaaS, SEO, Marketing",No funding announced yet,2024,https://brightsideseo.com,Active
Brightsight,Netherlands,Delft,"Information Technology, Mobile, Quality Assurance",No funding announced yet,2016,http://www.brightsight.com/,N/A
Brightup Gmbh,Germany,Hamburg,"Light Automation Solutions, Smart Home, Lighting control",N/A,2012,http://www.brightup.de,N/A
Brightwhite,UK,Manchester,"UPVC Cleaning Services ,Conservatory Cleaning Services, Sealant Applicator Driveway Cleaning Services",No funding announced yet,2011,https://upvcandroofcleaning.co.uk/,N/A
Briisk,UK,London,"FinTech, Information Technology, Insurance, InsurTech, SaaS, Software",No funding announced yet,2016,https://www.briisk.io,N/A
Brikk,Denmark,Copenhagen,"Information Technology, Real Estate",Between €1 million-€ 2.5 million,2018,https://www.brikk.dk/,N/A
Brikkapp,Czechia,Prague,"real estate crowdfunding, peer-to-peer, investing, online investing, property investing",No funding announced yet,2019,https://www.brikkapp.com/,N/A
Brikl,Belgium,Leuven,"configurator, ecommerce, customization",N/A,2019,www.brikl.com,N/A
Brill Power,UK,Oxford,"Battery, Energy, Energy Storage, Software",Between €1-€100K,2016,https://www.brillpower.com/,N/A
Brillband,UK,Glasgow,"Broadcasting, Consumer Services, Product Services",Between €500K-€ 1 million,2022,https://brillband.com/,N/A
Brillea,UK,London,"digital marketing, startups",No funding announced yet,2020,https://brillea.com,N/A
Brilliant Buttons,UK,Belfast,"Coaching, Leadership, Business Skills Training",Between €100K-€500K,2018,https://brilliantbuttons.com/,N/A
Brim Explorer,Norway,Oslo,"Sustainability, Travel, Mobility",No funding announced yet,2018,https://brimexplorer.com/,N/A
Brinc,Germany,Nuremberg,"Advertising Platforms, Consumer Goods, Delivery, E-Commerce",Between €1 million-€ 2.5 million,2019,https://brinc.de,N/A
Bring,Switzerland,Zurich,"Grocery Shopping, User Experience, Shopping List, FoodTech",N/A,2015,www.getbring.com,N/A
Bring Gmbh,Germany,Berlin,"Delivery, E-Commerce, Grocery",No funding announced yet,2021,https://www.bring.de/,N/A
Bringly,Netherlands,Amsterdam,"Delivery, Sustainability, Mobility, Electric Transport, Bringly, Amsterdam",N/A,2019,https://www.bringly.nl,N/A
Bringme,Belgium,Leuven,"Smart City, Smart Lockers, Delivery, Bringme, Leuven",N/A,2014,https://www.bringme.com,N/A
Bringonboard,Hungary,Budapest,"Consulting, Information Technology, Software Engineering, Staffing Agency, Web Development",No funding announced yet,2021,https://www.bringonboard.io,N/A
Bringoo,Germany,Hamburg,"e-commerce, logistics, efficiency, technology",Between €500K-€ 1 million,2019,https://bringoo.de/,N/A
Bringwash,Sweden,Malmö,"car wash, eco-friendly, waterless",N/A,2018,www.bringwash.se,N/A
Brink Commerce,Sweden,Stockholm,"E-Commerce, E-Commerce Platforms, SaaS",Between €2.5 million-5 million,2020,http://brinkcommerce.com,N/A
Brinos,Romania,Cluj-Napoca,"Research Services, A Digital Therapist, Autism",Between €100K-€500K,2022,http://www.brinos.care/,Active
Briq,France,Paris,"Human Resources, Software, team building, technology",Between €100K-€500K,2018,www.givebriq.com,N/A
Briq Bookings,Netherlands,Maarssen,"Leisure, Travel, Tourism, Software",No funding announced yet,2017,https://www.briqbookings.com/,N/A
Briqpay,Sweden,Stockholm,"E-Commerce, UX, Technology, design",No funding announced yet,2020,briqpay.com/,N/A
Briskbard,Spain,Zaragoza,"Integration Tool, Web Developing Tools, Internet",N/A,2004,https://www.briskbard.com,N/A
Bristol Marketing Company,UK,Bristol,"Marketing, Marketing services, web design, social",Between €1-€100K,2020,https://bristolmarketingcompany.co.uk/,N/A
Britain Loves Baking,UK,London,"direct to consumer, online, food manufacturing, baking",Between €100K-€500K,2020,https://britainlovesbaking.com,N/A
Brite Payments,Sweden,Stockholm,Customer Support Content Management System Authentication Services,No funding announced yet,2019,https://britepayments.com/,Active
British Assignment Writers,UK,London,"EdTech, Assingment Writers, Understudies",N/A,2012,https:/www.britishassignmentwriters.co.uk,N/A
British Lithium,UK,Roche,"Mineral, Mining",Between €500K-€ 1 million,2016,britishlithium.co.uk/,N/A
British Steel,UK,"Scunthorpe, North Lincolnshire",Manufacturing,No funding announced yet,2016,http://britishsteel.co.uk,N/A
Britishvolt,UK,London,"Automotive, manufacturing-processes, technology",Above €25 million,2018,https://britishvolt.com/,N/A
Brityard,UK,London,"Brand Marketing, Retail",Between €100K-€500K,2020,https://brityard.com/,N/A
Brive,Germany,Berlin,"driving, vehicle fleets, parcel delivery",N/A,2019,https://www.brive.io,N/A
Briver,Spain,Terrasa,"package, freight, delivery",N/A,2018,https://www.briver.eu/es/,N/A
Brixx,UK,Henley-on-Thames,financial forecasting platform,No funding announced yet,2017,https://www.brixx.com,N/A
Brizy,UK,London,brizy,No funding announced yet,2020,https://www.brizy.io/,Active
Brno,Czechia,Brno,"Market place, real estate, rent",Between €100K-€500K,2015,https://www.flatio.com,N/A
Broad,Denmark,Nørresundby,"Information Technology, Software, Software Development",No funding announced yet,2020,https://broad.work/,N/A
Broad Mind Inc,Germany,Berlin,"Medical Device, Virtual Reality, Research Services",No funding announced yet,2019,http://broadmind.me,N/A
Broadband,UK,London,"Internet services, Broadband Comparison, Broadband Speed Test",No funding announced yet,2015,https://www.broadbandspeedtest.org.uk/,N/A
Broadley Studio,UK,London,"video production,tv production, film production, virtual production",No funding announced yet,2004,https://www.broadley.tv,Active
Brocc,Sweden,Stockholm,"Financial Services, FinTech, Lending, Peer to Peer",Between €1 million-€ 2.5 million,2014,https://www.brocc.se/,N/A
Brodmin,UK,London,"Reporting, Invoices, Financial Services, Payments",No funding announced yet,2021,https://brodmin.com,N/A
Broduction Group,Hungary,Budapest,"UX, Usability Test, product development, business incubation",No funding announced yet,2017,www.broduction.net/,N/A
Brodynt Global Services,Spain,Barcelona,"Virtual Network, Telecom, System Integration",N/A,2012,http://www.brodynt.com/,N/A
Broke And Abroad,France,Paris,Travel,Above €25 million,2019,https://www.brokeandabroad.com/,Active
Broker Insights,UK,Dundee,"Commercial Insurance, Information Services, Insurance, Search Engine",Between €5 million-€10 million,2017,https://brokerinsights.com/,N/A
Brokerchooser,Hungary,Budapest,"investors, online, trading",N/A,2016,http://www.brokerchooser.com,N/A
Brokeriq,UK,Belfast,"Financial Services, Insurance, InsurTech",No funding announced yet,2020,https://www.brokeriq.co.uk,N/A
Brokers Digital,UK,London,"E-Commerce, Finance, Financial Services, Internet",No funding announced yet,2020,https://brokersdigital.com/,N/A
Brokerst,UK,Warwick,"Cryptocurrency, Financial Services, FinTech, Online Portals, Trading Platform",No funding announced yet,2020,https://brokerst.com/,N/A
Brolis Sensor Technology,Lithuania,Vilnius,"Agriculture, Electronics, Health Diagnostics, Industrial Engineering, Semiconductor, Sensor",Between €5 million-€10 million,2018,https://brolis-sensor.com/,N/A
Brolly,UK,London,"Insurance, FinTech, InsurTech",N/A,2016,www.heybrolly.com,N/A
Broombids,Greece,Kos,"e-commerce, car rentals, online platform",No funding announced yet,2020,2020,N/A
Broomx,Spain,Barcelona,"Virtual Reality, VR, experiences, Space Design, Software, Product Design, Technology",N/A,2014,http://www.broomx.com/,N/A
Brothers Ocean,Spain,Ibiza,"Maritime, Boat club, Yacht club, Boat memberships",No funding announced yet,2021,http://www.brothersocean.com,Active
Brots,Italy,Trento,"Music, MusicTech, Social Network",Between €100K-€500K,2019,https://brots.cloud/,N/A
Brown Eagle,Netherlands,Eindhoven,ecommerce industrial B2B SME,Between €1 million-€ 2.5 million,2017,www.brown-eagle.com,N/A
Browsy,Netherlands,Nijmegen,"Social Business,Chrome extension, Firefox add-on,Shopping, Tree Planting, Browsy, tree planting, green, sustainability, green tech, browser extension, start-up, green start-up",N/A,2018,https://browsy.nl,N/A
Brsk,UK,London,"Internet, Service Industry, Telecommunications",No funding announced yet,2020,https://www.brsk.co.uk,N/A
Bruce,France,Paris,"Apps, Jobs, innovation",No funding announced yet,2016,https://www.bruce.work/en,N/A
Bruin,Germany,Berlin,"Big Data, SaaS, Technology",Between €1-€100K,2023,https://getbruin.com/,Active
Brumbrum,Italy,Rho,"ecommerce, used cars, cars",No funding announced yet,2016,https://www.brumbrum.it,N/A
Brunae Body,Germany,Berlin,"BrunaeBody,Tanning,SunKissedGlow",Between €100K-€500K,2024,http://www.brunaebody.com,Active
Brunch,Romania,Bucharest,"Digital Marketing, Software, Web Design",Between €100K-€500K,2020,https://usebrunch.com/,N/A
Bruno,France,Paris,"Banking, Financial Services, FinTech",Between €1 million-€ 2.5 million,2017,http://hibruno.com/,N/A
Bruns Digital,Germany,Minden,"e-commerce solutions, online marketing , software",No funding announced yet,2022,https://www.brunsdigital.de/,N/A
Bruqi,Estonia,Tallinn,bruqi,No funding announced yet,2024,https://www.bruqi.com/,Active
Bruse,Norway,Gol,"Information Technology, Internet, Telecommunications",No funding announced yet,2016,https://www.bruse.no/,N/A
Brusli,Austria,Vienna,"Food Beverages, Food Processing, Waste Management",Between €1 million-€ 2.5 million,2020,https://www.bruesli.com/,Active
Brut,France,Paris,"Media and Entertainment, News, Publishing, Social Media, Video",Above €25 million,2016,https://www.brut.media,N/A
Brxs,Netherlands,"Noord-Holland, Amsterdam","Investing, Real Estate, Wealth Management",No funding announced yet,2021,https://www.brxsapp.com,N/A
Bryq,Greece,Marousi,"Human Resources, Software, hiring",Between €1 million-€ 2.5 million,2014,www.bryq.com/contact-us/,N/A
Bryssa,Belgium,Brussels,"Blockchain, FinTech, Software",No funding announced yet,2021,https://www.byrssa.io/,N/A
Bryter,Germany,Berlin,"Compliance, Enterprise Software ,Industrial Automation",N/A,2018,www.bryter.io/,N/A
Brytlyt,UK,London,"Analytics, Artificial Intelligence",N/A,2013,www.brytlyt.com,N/A
Bs Payone Gmbh,Germany,Frankfurt,"Billing, Consumer, E-Commerce, E-Commerce Platforms, Financial Services, Mobile Payments, Payments, Point of Sale",No funding announced yet,2017,https://www.bspayone.com,N/A
Bsi Cleaning,Luxembourg,Foetz,"Cleaning Tech, Cleaning Solution, Manufacturing",N/A,2014,www.bs-innoclean.lu,N/A
Bsit,Belgium,Brussels,"iOS, Mobile, Social Media",Between €2.5 million-5 million,2015,https://bsit.com/,N/A
Bsplayer,Slovenia,Ljubljana,"Audio, Hardware, Information Technology, Video",No funding announced yet,2015,https://www.bsplayer.com/,N/A
Bsport Solution,France,Paris,"Fitness, Information Technology, Marketing Automation, Mobile Apps",Between €500K-€ 1 million,2019,http://pro.bsport.io/,N/A
Bsurance,Austria,Vienna,"Insurtech, Fintech, Embedded Insurance, Digital Transformation, Digital Enabler",Between €2.5 million-5 million,2017,https://www.bsurance.com,N/A
Bsure,Norway,Oslo,"Software, cost-saving, security, identity management",Between €100K-€500K,2022,www.bsure.io,Active
Btomorrow Ventures,UK,"London, England","Finance, Financial Services, Venture Capital",No funding announced yet,2020,https://www.btomorrowv.com,N/A
Btry,Switzerland,Zurich,Batteries,No funding announced yet,2023,https://www.btry.ch/,Active
Bua,UK,"London, England","Consulting, Education, Business Consulting, Services",Between €1-€100K,2021,https://bua-consultancy.com/,N/A
Bua Fit,UK,London,"fitness, outdoor, app",N/A,2016,https://buafit.co.uk/,N/A
Bubahub,UK,London,"baby, essentials, checklist",No funding announced yet,2022,https://bubahub.com,N/A
Bubbaleads,Portugal,Cascais,"artificial intelligence, Technology, Information and Internet",No funding announced yet,2022,https://www.bubbaleads.com,N/A
Bubble App,UK,"Kent,","babysitters, parents, booking, parenthood",N/A,2016,www.joinbubble.com,N/A
Bubbles,Germany,Hamburg,Social Network,No funding announced yet,2021,https://www.joinbubbles.co,N/A
Bubblydoo,Belgium,Antwerp,"Publishing, Media Production, Children's toys",Between €500K-€ 1 million,2019,https://bubblydoo.be,N/A
Bubbo,Spain,Zaragoza,"Internet, Technology, Web Search, Web & Client Portals, B2C, SAAS",Between €100K-€500K,2019,https://www.bubbo.app/,Active
Bublar,Sweden,"Stockholm, Stockholms Lan","Android, Augmented Reality, Gaming, Information Technology, iOS, Location Based Services, Social Media, Virtual Reality",Above €25 million,2015,https://goodbyekansasgroup.com,N/A
Bubty,Netherlands,The Hague,"freelance, software, online platform",No funding announced yet,2020,https://bubty.com/,N/A
Buchbaumde,Germany,Berlin,"book exchange, sustainable reading, affordable books, sharing community",No funding announced yet,2023,https://buchbaum.de/,Active
Bucket,Denmark,Copenhagen,"Feature Flags, Feature Management, Developer Tools",No funding announced yet,2021,https://bucket.co/,Active
Buckleup,UK,London,"Dating App, Social Network, Digital Nomads, BuckleUp, AirDates, London",N/A,2014,www.buckleup.co,N/A
Bud,UK,London,"Developer APIs, Finance, Financial Services, FinTech",Between €10 million-€25 million,2015,http://www.thisisbud.com/,N/A
Budapack,Hungary,Budapest,"Worldwide Shipping, Moving service, Conciergerie, Packing supplies",Between €1-€100K,2020,www.budapack.com,N/A
Budbee,Sweden,Stockholm,"Location Based Services, Mapping Services, Navigation",N/A,2015,http://www.budbee.com/,N/A
Budce,Spain,San Roque,"moda juvenil, competitiva, llamativa",No funding announced yet,2023,budce.es,Idea Stage
Buddy Healthcare,Finland,Helsinki,"Apps, Health Care, Medical Device, Mobile",Between €5 million-€10 million,2016,http://www.buddyhealthcare.com,N/A
Buddybank,Italy,Milano,"Banking, Financial Services, FinTech",No funding announced yet,2015,https://ww.buddybank.com/,N/A
Buddycloud,Germany,Berlin,"Messaging Tools, Web Development, Integration Tool",N/A,2008,http://buddycloud.com/,N/A
Buddyfit,Italy,Genova,"Health Care, fitness",Between €2.5 million-5 million,2019,https://buddyfit.club/it,N/A
Buddyguard,Bulgaria,Sofia,"Pet Services, Marketplace, Pettech, Startup",Between €100K-€500K,2021,https://www.buddyguard.bg,Active
Buddywise,Sweden,Stockholm,"Computer Vision, Machine Learning, Software",Between €100K-€500K,2020,https://www.buddywise.co/,N/A
Budfarma,Portugal,"Montijo, PORTUGAL",Medical Pharmaceutical Cannabis,Between €5 million-€10 million,2023,www.budfarma.com,Active
Budge,Germany,Munich,"GreenTech, Social Impact, Sustainability",No funding announced yet,2021,https://www.budge-app.com/,N/A
Budgetbakers,Czechia,Prague,"FinTech, Digital Wallet, Budget Control",N/A,2010,www.budgetbakers.com,N/A
Budgetbee,Poland,Poznań,"SaaS, Employee Benefits, B2B, HR, App",N/A,2020,https://budgetbee.io/en/,N/A
Buduly And Co Ltd,UK,Worldwide,"Indoors, Outdoors, Cars, Motorbikes Products",No funding announced yet,2021,www.Budulyandco.com,N/A
Budvee,Sweden,Hässleholm,"Artificial Intelligence, Delivery Service, Electric Vehicle, Location Based Services",No funding announced yet,2021,https://www.budvee.com/,N/A
Bueno,Norway,Bergen,"Financial Services, Cost Savings, Property Management",Between €1-€100K,2020,https://getbuno.com/,N/A
Bueno Europe,Spain,Alicante,"bank, spain, fintech, property",N/A,2020,https://getbueno.com,N/A
Bufaga,Italy,Roma,"smart device, filtering technology, Environmental Services",No funding announced yet,2022,https://www.bufaga.com/,N/A
Buffalo Bull Sports Performance,Spain,Roquetas DE Mar,"Performance Sercives, Sport Activities, Entertainment",N/A,2008,cebuffalobull.blogspot.com,N/A
Buffalogrid,UK,London,"Solar Energy, Off-grid Power, CleanTech, Social Impact, Connectivity",N/A,2011,www.buffalogrid.com,N/A
Bug For Men,UK,Cwmbran,"Cosmetics, Men's",No funding announced yet,2020,https://www.bugformen.com/,N/A
Bugbattle,Austria,Dornbirn,"Apps, Productivity Tools, Software",No funding announced yet,2020,https://www.bugbattle.io/,N/A
Bugbounter,Estonia,Tallinn,"cybersecurity, bug bounty,",Between €100K-€500K,2019,Bugbounter.com,N/A
Bugbug,Poland,Tarnowskie Gory,"testing, web testing, app testing, web monitoring",Between €100K-€500K,2019,https://bugbug.io,N/A
Bugendaitech Uk Limited,UK,London,"Salesforce, AWS, Salesforce Consulting Services, AWS compute storage",No funding announced yet,2018,www.bugendaitech.com,N/A
Bugle,Portugal,Lisboa,"EdTech, Enterprise Software, Knowledge Management, SaaS",Between €500K-€ 1 million,2014,http://www.trybugle.com/,N/A
Bugpilot,Italy,Milano,"automate detection, prioritization, fixing",No funding announced yet,2022,https://bugpilot.io,N/A
