country,company_name,city,funding_amount,industry_tags,start_year,status,website,country_code
France,MPROMPTU,HOCHSTETT,,,2022.0,,,
France,""" 10 """,BELPECH,,,2002.0,,,
France,""" 1856 """,GRASSE,,,2014.0,,,
France,""" 2 HARD""",SAINT-PAUL-LES-DAX,,,2005.0,,,
France,""" 5 L M S""",GRANDE-SYNTHE,,,2011.0,,,
France,""" A COTE """,PARIS,,,2009.0,,,
France,""" A VOT' SERVICE""",CUISY-EN-ALMONT,,,2004.0,,,
France,""" A.RIGAUD """,GRASSE,,,2013.0,,,
France,""" AC PISCINE """,SAINT-GALMIER,,,2013.0,,,
France,""" ACCORD """,CARNAS,,,2009.0,,,
France,""" ANDREA """,Saint-Nazaire-les-Eymes,,,2025.0,,,
France,""" ARV "" AUTO REPARATIONS VEHICULES",DREUX,,,2005.0,,,
France,""" AS OPTIQUE """,OLORON-SAINTE-MARIE,,,2004.0,,,
France,""" ASSOCIATION COMMUNALE DE CHASSE DE DINGE """,DINGE,,,1973.0,,,
France,""" ASSOCIATION DE PARENTS D'ELEVES - BPR ( APE - BPR ) "" , LE SIGLE BPR SIGNIFIE "" BIENVEILLANCE , PARTICIPATION , RESPO",LE PETIT-QUEVILLY,,,2025.0,,,
France,""" AU PORCELET""",CLUSES,,,2003.0,,,
France,""" AUDE """,CHAMPFLEURY,,,2002.0,,,
France,""" AXE N12 IMMOBILIER """,BROUE,,,2004.0,,,
France,""" B+ """,TOURS,,,1993.0,,,
France,""" B.Y. CROSNE """,ROUEN,,,2002.0,,,
France,""" BADMINTON CLUB DE TALENSAC "" [B.C.T]",TALENSAC,,,1996.0,,,
France,""" BAR DE LA PLACE """,GATTIERES,,,2013.0,,,
France,""" BEDIRAPH """,CHARMONT-SOUS-BARBUISE,,,2002.0,,,
France,""" BURGER HOUSE """,Villeneuve-d'Ascq,,,2023.0,,,
France,""" CHEZ BROSSON """,CELLES-SUR-DUROLLE,,,2000.0,,,
France,""" CJB """,SAINT-PRIEST-EN-JAREZ,,,2014.0,,,
France,""" COMME UN ANGE""",BREST,,,2018.0,,,
France,""" COURTEFOIX """,GRAULHET,,,2002.0,,,
France,""" DE L'ENTRAIDE """,SINZOS,,,2004.0,,,
France,""" DE LA HALTE """,GATTIERES,,,2014.0,,,
France,""" DEVINE QUI VIENT DÉJEUNER """,Limours,,,2024.0,,,
France,""" DIAM'OR """,SAINT-AUBIN-DU-CORMIER,,,2005.0,,,
France,""" DU BOIS DE VILLERS""",VILLERS-SAINT-BARTHELEMY,,,2021.0,,,
France,""" DU VAL """,TOULOUSE,,,2002.0,,,
France,""" E L C """,VENDARGUES,,,2017.0,,,
France,""" E.M.A""",TAPONAS,,,2002.0,,,
France,""" E.P.M.T.""",ANNECY,,,2017.0,,,
France,""" EAUX DE L'OURCHE ET DU GRAND EST """,HENNEZEL,,,1991.0,,,
France,""" ET POURQUOI PAS ? """,VALAURIE,,,2011.0,,,
France,""" ETRE-LA EURE OUEST """,PONT-AUDEMER,,,2024.0,,,
France,""" EURL J.M.S."".",LE FERRE,,,2005.0,,,
France,""" F P S """,CUSTINES,,,2001.0,,,
France,""" F.D""",Cugnaux,,,2000.0,,,
France,""" FJC """,Le Quesnoy,,,2024.0,,,
France,""" FRITES ET SPORTS """,Raismes,,,2024.0,,,
France,""" GARAGE FABIEN PONS """,Aurillac,,,1982.0,,,
Germany,"   0.00-24.00H AB&AUFSCHLIEßDIENST - ""SCHLÜSSELNOTDIENST-ZENTRALE"" - A. Bauer e.K.",,,,,,,
Germany,"   Schloss u. Schlüsselnotdienst Tag u. Nacht Fa. Wülfken, Inh. Manfred Wülfken e.K.",,,,,,,
Germany,  0 - 0  ADLER Aufsperrdienst Schlüsseldienst Rohrreinigung 24 Std. Rufuml. n. Trudering e. K.,,,,,,,
Germany, - 0 - 24 Stunden Schlüsseldienst A.K. e.K.,,,,,,,
Germany, - 00.00 - 24.00 Uhr PP Peter Pintaske Türöffnung Tresoröffnung Autoöffnung Schlüsseldienst & Schlüsselnotdienst e.K.,,,,,,,
Germany, - 00.00 - 24.00 Uhr Schlüsseldienst & Schlüsselnotdienst Andreas Krause e.K.,,,,,,,
Germany, - 030 - 24 H Schlüsseldienst & Schlüsselnotdienst Klaus Schulze e.K.,,,,,,,
Germany," - Aalpha "" Schlüsseldienst & Schlüsselnotdienst 24 Std. e. K.",,,,,,,
Germany, 0 - 0  AAB Schlüsseldienst Absicherungen & Notdienst 24 h Rufuml. n. Weesen e.K.,,,,,,,
Germany, 0 - 0  AB & www.AUFSCHLIESSPROFI.de EINBRUCHSCHUTZ SCHLÜSSELDIENST & SCHLÜSSELNOTDIENST 0-24 H Rufweiterleitung e.K.,,,,,,,
Germany, 0 - 0  Schlüsseldienst Seibel Türöffnung Autoöffnung Vermittlung e.K.,,,,,,,
Germany, 0 - 0 h Schlüsseldienst günstiger Aufsperrdienst & PKW-Öffnung Schlüssel e.K.,,,,,,,
Germany, 0 - 24  Betz Schlüsseldienst Rohrreinigung Autoöffnung 24 H. Servicenummer e.K.,,,,,,,
Germany, 0 - 24 Uhr Abfluss NOTDIENST Klempner Sanitär Rohrbruch Heizung Weishaupt e.K.,,,,,,,
Germany, 0 - 24 h Sicherheitstechnik Schlüssel Schlüsseldienst für Haus Wohnung Auto e.K.,,,,,,,
Germany, 040 HAMBURGER SCHLUESSELDIENST SCHLOSS & SCHLUESSELNOTDIENST e. K.,,,,,,,
Germany, 089 Schlüsseldienst für München 24 Std. Aufsperrdienst KFZ-Öffnung e.K.,,,,,,,
Germany, 1 fix 3  Sofort und preiswert Notdienst e.K.,,,,,,,
Germany, Abenteuer Amour Gesellschaft mit beschränkter Haftung Agentur für amouröse Bildabenteuer in elektronischen Medien,,,,,,,
Germany, Abra Cadabra  Schlüsseldienst 24 Std. Schließanlagen Briefkastenanlagen e.K.,,,,,,,
Germany, EVO Online Marketing GmbH,,,,,,,
Germany, ResorT Baubetreuung GmbH,,,,,,,
Germany, ResorT Lizenz GmbH,,,,,,,
Germany, Soforthilfe  24 h Schlüsselnotdienst e. K.,,,,,,,
Germany, imPROsant  e.V.,,,,,,,
Germany, ´0 - 12´ - aller Art Schlüsseldienst Tag & Nacht Türöffnung F. Imling e.K.,,,,,,,
Germany, HELFT UNS HELFEN  Kinderhilfe ...e.V.,,,,,,,
Germany, Abflussfrei Pallas Abfluss- und Rohrreinigung Notdienst e.Kfm.,,,,,,,
Germany, Lecher GmbH,,,,,,,
Germany," O-Oh Schlüssel-, Schlüsseldienst Trautmann Tag & Nacht e.K.",,,,,,,
Germany,"O-Oh Schlüssel-, Schlüsseldienst, Schlüsselnotdienst Tag & Nacht e.K.",,,,,,,
Germany,"(ABC für Türen)  Drathjer e.K. Aufschließen, Abschließen, Absicherungen aller Art. Schlüsseldienst, Schlüsselnotdienst.",,,,,,,
Germany,"""(O-O h.)"" Allgemeiner Schlüsselnotdienst Tag & Nacht Absicherungsdienst & Einbruchschadenbe. & Schlösser aller Art Sicherheits-Technik e. K.",,,,,,,
Germany,-laar-und Kosmetikstudio Norbert Berkemeier GmbH,,,,,,,
Germany,0-24.h. aplus Schädlingsbekämpfung GmbH,,,,,,,
Germany,030-Arslan Schlüsseldienst e.K.,,,,,,,
Germany,A&C Gesellschaft für Mittelstandsberatung mbH. Auxilium et Consilium - Rat und Hilfe,,,,1997.0,,,
Germany,Bailamos - Die Dresdner Tango Galerie e.V.,,,,,,,
Germany,CC HANDELS GMBH. - Zweigniederlassung Frankfurt/ Main,,,,,,,
Germany,HEPP Höslinger Gesellschaft für Unternehmensimpulse mbH,,,,,,,
Germany,Hilde Hilft,,,,,,,
Germany,K7 Publishing GmbH,,,,,,,
Germany,M-Liner GmbH,,,,,,,
Germany,MIET MICH Motorradvermietung GmbH,,,,,,,
Germany,MONUMENT AG,,,,,,,
Germany,"Parkhaus PBV Verwaltungs-GmbH""",,,,,,,
Germany,Projekt-Prävention,,,,,,,
Germany,Purple Gastrobetriebs UG (haftungsbeschränkt),,,,2010.0,,,
Germany,ResorT Immobilien AG,,,,,,,
Greece,""" ''ΑΦΟΙ ΚΑΠΕΤΑ & ΣΙΑ Ο.Ε.''-''Α. ΠΕΪΤΣΗΣ- Ε. ΠΕΪΤΣΗ & ΣΙΑ Ο.Ε''. Ο.Ε.""",ΘΕΣΣΑΛΟΝΙΚΗΣ,,,2007.0,,,
Greece,""" 2-DOUBLE O.E.""",ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,,,2015.0,,,
Greece,""" ALFA - REISEN"" ΤΟΥΡΙΣΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ΕΤΑΙΡΕΙΑ ΠΕΡΙΩΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ",ΗΡΑΚΛΕΙΟΥ,,,1992.0,,,
Greece,""" I. ΜΠΑΤΙΣΤΑΚΗΣ - Δ. ΚΟΥΚΟΥΒΙΝΟΥ ΟΕ """,ΑΤΤΙΚΗΣ,,,2010.0,,,
Greece,""" Α. ΛΑΖΑΡΙΔΗΣ - Ν. ΑΠΟΣΤΟΛΙΔΗΣ Ο.Ε. """,ΑΤΤΙΚΗΣ,,,2005.0,,,
Greece,""" Α. ΜΙΧΑΛΙΕΡΗΣ ΚΑΙ ΣΙΑ "" Ο.Ε.",ΦΛΩΡΙΝΑΣ,,,,,,
Greece,""" Α. ΨΟΥΝΟΠΟΥΛΟΣ Α.Τ.Ε.Β.Ε.""",ΚΟΖΑΝΗΣ,,,,,,
Greece,""" ΑΔΕΛΦΟΙ ΜΕΣΣΗΝΕΖΗ "" ΟΕ",,,,,,,
Greece,""" ΑΘ ΜΑΝΤΖΟΥ-ΟΛ ΠΑΠΑΝΙΚΟΛΑΟΥ Ο.Ε.""",ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,,,1993.0,,,
Greece,""" ΑΘΑΝΑΣΑΚΗ ΕΥΓ. & ΣΙΑ Ο.Ε""",ΠΕΙΡΑΙΑ,,,2009.0,,,
Greece,""" ΑΝΤ. ΓΑΒΡΙΛΗΣ ΚΑΙ ΣΙΑ Ε.Ε. """,ΑΤΤΙΚΗΣ,,,1989.0,,,
Greece,""" ΑΝΤΙΠΡΟΣΩΠΕΙΕΣ ΚΑΙ ΔΙΑΝΟΜΕΣ ΤΡΟΦΙΜΩΝ ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ Α.Ε.""",ΚΟΖΑΝΗΣ,,,,,,
Greece,""" ΑΡΓΥΡΗΣ - ΜΑΓΚΑΣΙΑΝΟΣ Ο.Ε. """,ΑΤΤΙΚΗΣ,,,2014.0,,,
Greece,""" ΑΦΟΙ ΑΣΙΚΗ"" Ο.Ε.",ΦΛΩΡΙΝΑΣ,,,2006.0,,,
Greece,""" ΑΦΟΙ Γ. ΜΠΑΖΟΥΡΑΚΗ Ο.Ε.""",ΠΕΙΡΑΙΑ,,,,,,
Greece,""" ΑΦΟΙ ΜΑΥΡΟΜΑΤΙΔΗ"" Ε.Ε.",ΦΛΩΡΙΝΑΣ,,,2008.0,,,
Greece,""" Β. ΒΕΝΕΤΣΑΝΟΣ Ε.Ε. """,ΑΤΤΙΚΗΣ,,,2014.0,,,
Greece,""" Β. ΠΑΠΑΝΔΡΙΚΟΠΟΥΛΟΣ-ΔΗΜ.ΚΑΡΑΓΚΟΥΝΗΣ ΟΕ.""",,,,,,,
Greece,""" ΒΙΟΜΕΤΡΙΑ "" Γ. ΘΕΙΑΚΟΣ & ΣΙΑ ΟΕ",,,,,,,
Greece,""" ΒΛΑΧΑΚΗΣ ΕΥΑΓΓΕΛΟΣ-ΜΠΑΡΟΥΣ ΧΡΗΣΤΟΣ Ο.Ε.""",ΠΕΙΡΑΙΑ,,,,,,
Greece,""" Γ. & Π. ΟΙΚΟΝΟΜΟΥ Ο.Ε. """,ΠΕΙΡΑΙΑ,,,,,,
Greece,""" Γ. ΜΑΡΑΒΕΛΙΑΣ - Ν. ΧΡΥΣΑΦΙΤΗΣ Ο.Ε. """,ΠΕΙΡΑΙΑ,,,2015.0,,,
Greece,""" ΓΕΩΡΓΙΟΣ ΒΛΑΣΣΗΣ & ΥΙΟΣ "" ΟΕ",,,,,,,
Greece,""" Δ. ΛΑΜΠΡΙΝΑΚΟΥ -Ε.ΜΑΣΤΑΝΟΠΟΥΛΟΥ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ ΑΣΦΑΛΙΣΤΙΚΗΣ ΠΡΑΚΤΟΡΕΥΣΗΣ ΚΑΙ ΣΥΝΤΟΝΙΣΜΟΥ ΑΣΦΑΛΙΣΤΙΚΩΝ ΣΥΜΒΟΥΛΩΝ""",ΠΕΙΡΑΙΑ,,,2010.0,,,
Greece,""" ΔΗΜΗΤΡΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ ΚΑΙ ΣΙΑ ΟΕ """"DIMITROPOULOS GEORGIOS KAI SΙΑ IA OE""",ΑΤΤΙΚΗΣ,,,2013.0,,,
Greece,""" ΕΜΜ.ΜΑΝΩΛΑΚΗΣ & ΣΙΑ "" ΕΕ",,,,,,,
Greece,""" ΕΜΜΑΝΟΥΗΛ ΑΛΙΦΡΑΓΚΗΣ και ΣΙΑ Ε.Ε.""",ΠΕΙΡΑΙΑ,,,,,,
Greece,""" ΕΝΩΣΗ ΠΑΝΤΟΠΩΛΩΝ ΦΛΩΡΙΝΑΣ "" Ε.Π.Ε",ΦΛΩΡΙΝΑΣ,,,,,,
Greece,""" ΕΥΣΤΡΑΤΙΟΣ ΜΑΚΡΥΩΝΙΤΗΣ & ΣΙΑ "" ΟΕ",,,,,,,
Greece,""" ΘΕΣΣΑΛΙΚΗ ΥΠΗΡΕΣΙΩΝ & ΕΠΕΝΔΥΣΕΩΝ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ """,ΤΡΙΚΑΛΩΝ,,,2012.0,,,
Greece,""" Κ. Α. ΠΑΓΩΝΗΣ ΚΑΙ ΣΙΑ Ε.Ε. """,ΑΤΤΙΚΗΣ,,,1965.0,,,
Greece,""" Κ. ΠΕΠΠΑΣ-Π. ΣΤΡΑΙΤΟΥΡΗΣ Ο.Ε.",ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,,,,,,
Greece,""" Κ.ΛΙΑΠΑΚΗΣ - Ε. ΚΥΡΚΟΥ Ο.Ε.""",ΙΩΑΝΝΙΝΩΝ,,,,,,
Greece,""" ΚΕΝΤΡΑ ΞΕΝΩΝ ΓΛΩΣΣΩΝ Γ. ΣΙΟΤΡΟΠΟΥ - Α. ΒΑΣΙΛΑΚΗ - Μ. ΧΡΥΣΟΧΟΙΔΗΣ ΚΑΙ ΣΙΑ ΕΕ""",ΑΤΤΙΚΗΣ,,,1989.0,,,
Greece,""" ΚΩΝ. ΜΠΟΥΡΔΑΚΟΣ - ΑΝΤ. ΠΟΡΙΧΗΣ Ο.Ε""",ΑΤΤΙΚΗΣ,,,,,,
Greece,""" ΚΩΝΣΤΑΝΤΙΝΟΣ ΒΡΑΧΝΑΣ ΚΑΙ ΣΙΑ Ο.Ε. """,ΑΤΤΙΚΗΣ,,,1978.0,,,
Greece,""" ΜΑΡΙΑ ΔΑΜΙΓΟΥ - ΧΡΥΣΟΥΛΑ ΔΗΜΟΥ Ο.Ε. """,ΑΤΤΙΚΗΣ,,,2014.0,,,
Greece,""" ΜΑΡΙΝΟΣ ΑΘΑΝΑΣΙΟΥ ΚΑΙ ΣΙΑ Ε.Ε. """,ΑΤΤΙΚΗΣ,,,2014.0,,,
Greece,""" ΝΟΒΑΣ ΣΤΑΥΡΟΣ- ΜΑΣΙΩΤΗ ΑΡΕΤΗ "" ΟΕ",ΦΛΩΡΙΝΑΣ,,,2006.0,,,
Greece,""" ΞΕΝΟΣ Θ. ΚΟΥΜΑΝΤΑΡΟΣ Η. Ο.Ε""",ΠΕΙΡΑΙΑ,,,2006.0,,,
Greece,""" Π. ΣΤΑΘΟΠΟΥΛΟΣ -Χ. ΚΛΕΩΝΑΚΟΣ Ο.Ε""",ΠΕΙΡΑΙΑ,,,2008.0,,,
Greece,""" ΠΑΠΑΝΙΚΟΛΑΟΥ Ε. - ΒΗΧΟΥ Χ. ΕΠΙΧΕΙΡΗΣΗ ΛΙΑΝΙΚΗΣ & ΧΟΝΔΡΙΚΗΣ ΔΙΑΘΕΣΗΣ ΤΡΟΦΙΜΩΝ ΚΑΙ ΠΟΤΩΝ ΚΕΙ ΕΠΙΧΕΙΡΗΣΗ ΜΑΖΙΚΗΣ ΕΣΤΙΑΣΗΣ ΠΡΟΧΕΙΡΟΥ ΓΕΥΜΑΤΟΣ Ο.Ε. """,ΑΤΤΙΚΗΣ,,,2015.0,,,
Greece,""" ΠΑΡΑΔΕΙΣΗΣ Ν. & ΣΙΑ Ο.Ε.""",ΑΤΤΙΚΗΣ,,,2013.0,,,
Greece,""" ΠΡΟΜΕΤ "" ΟΕ Β ΣΤΡΑΓΑΛΗΣ & ΣΙΑ",,,,,,,
Greece,""" Πελίγκος Α. & Σία "" Ε.Ε.",ΤΡΙΚΑΛΩΝ,,,1982.0,,,
Greece,""" ΡΟΥΣΣΟΣ ΚΩΝ/ΝΟΣ & ΣΙΑ "" ΟΕ",,,,,,,
Greece,""" ΣΚΥΔΡΑ FRUIT ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ""",ΠΕΛΛΗΣ,,,2015.0,,,
Greece,""" ΣΥΣΤΕΓΑΣΜΕΝΑ ΦΑΡΜΑΚΕΙΑ ΠΑΝΑΓΙΩΤΗ Γ. ΚΑΡΤΕΡΟΛΙΩΤΗ-ΓΕΩΡΓΙΟΥ Π. ΚΑΡΤΕΡΟΛΙΩΤΗ Ο.Ε.""",ΜΕΣΣΗΝΙΑΣ,,,2018.0,,,
Greece,""" ΤΕΡΙΑΚΙΔΗ ΟΥΡΑΝΙΑ & ΣΙΑ "" ΟΕ",,,,,,,
Greece,""" ΤΕΤΡΑΣ - ΕΜΠΟΡΙΚΕΣ, ΒΙΟΤΕΧΝΙΚΕΣ, ΒΙΟΜΗΧΑΝΙΚΕΣ ΚΑΙ ΤΟΥΡΙΣΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ - ΕΤΑΙΡΕΙΑ ΠΕΡΙΩΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ (Ε.Π.Ε.)""",ΑΤΤΙΚΗΣ,,,1988.0,,,
Ireland,METTLE INTERNATIONAL LIMITED,,,,1998.0,,,
Ireland,""" DIAL A DRINK "" LIMITED",,,,1999.0,,,
Ireland,""" SUPREMO RECORDINGS LIMITED """,,,,1998.0,,,
Ireland,"""98"" BAR LIMITED",,,,,,,
Ireland,"""A"" GUARD SECURITY SCREENS LIMITED",,,,2002.0,,,
Ireland,"""A"" TRANSPORT LIMITED",,,,1952.0,,,
Ireland,"""AMP"" LE LIGHTS LIMITED",,,,2012.0,,,
Ireland,"""ASGARD"" RESIDENTS COMPANY LIMITED BY GUARANTEE",,,,1995.0,,,
Ireland,"""B.N.B."" WIRELESS LIMITED",,,,1926.0,,,
Ireland,"""BEAR"" COAL CORPORATION LIMITED",,,,1996.0,,,
Ireland,"""BLANCHE""",,,,1979.0,,,
Ireland,"""CALL OF THE WILD"" OUTDOOR ACTIVITIES LIMITED",,,,1988.0,,,
Ireland,"""CHARTRIER""",,,,1980.0,,,
Ireland,"""CLEAN AND SHEEN"" CONTRACT CLEANING LIMITED",,,,2001.0,,,
Ireland,"""COMPANY DIRECTOR"" MAGAZINES LIMITED",,,,1987.0,,,
Ireland,"""CORONA"", LIMITED",,,,,,,
Ireland,"""CROSS-GATE"" SHALLOWDRAUGHT, LIMITED TO PRO",,,,,,,
Ireland,"""CUMANN MUINTIR REDESDALE TEORANTA"" (REDESDALE RESIDENTS ASSOCIATION LIMITED).",,,,1955.0,,,
Ireland,"""CUTS & COLOURS"" LIMITED",,,,2001.0,,,
Ireland,"""CÁIRDEAS"" KILMOVEE FAMILY RESOURCE CENTRE COMPANY LIMITED BY GUARANTEE",,,,2006.0,,,
Ireland,"""DUBLIN OPINION"" LIMITED",,,,,,,
Ireland,"""EL-MANAR"" ENTERPRISE FOR HALAL MEATS LIMITED",,,,1994.0,,,
Ireland,"""EMERALD-MEDIA"" LIMITED",,,,1990.0,,,
Ireland,"""EXPERT EDGE COMPUTER SYSTEMS LIMITED""",,,,1986.0,,,
Ireland,"""EXPOSURE"" FILM AND VIDEO PRODUCTIONS LIMITED",,,,1989.0,,,
Ireland,"""FINANCIAL & REAL-ESTATE INVESTMENT CORPORATION LIMITED""",,,,1990.0,,,
Ireland,"""FORTUNE'S FORTUNE"" FILMS LIMITED",,,,,,,
Ireland,"""FREE"" MENTAL HEALTH CAMPAIGN LIMITED",,,,2008.0,,,
Ireland,"""FRESH FOR YOU"" LIMITED",,,,1980.0,,,
Ireland,"""GARDEN IRELAND"" THE VERY BEST OF IRISH GARDEN PRODUCTS LIMITED",,,,2001.0,,,
Ireland,"""GLEN ABHAINN"" PHASE 2 MANAGEMENT COMPANY LIMITED",,,,2005.0,,,
Ireland,"""GO TO"" COMPUTER CENTRE LIMITED",,,,1990.0,,,
Ireland,"""GREENACRES"" (ARKLOW) LIMITED",,,,1989.0,,,
Ireland,"""HAYDEN MEDIA PRODUCTIONS LIMITED""",,,,1986.0,,,
Ireland,"""HINDU CULTURAL CENTRE (IRELAND)"" COMPANY LIMITED BY GUARANTEE",,,,2007.0,,,
Ireland,"""IRBEL""BELGO-IRISH HORSEMEAT CORPORATION LIMITED",,,,,,,
Ireland,"""IRISH GENEALOGY LIMITED""",,,,1993.0,,,
Ireland,"""IRISH MANAGEMENT INSTITUTE"" (FORAS BAINISTIOCHTA NA H-EIREANN)",,,,1954.0,,,
Ireland,"""IRISH TRUTH"" COMPANY LIMITED TO PRO",,,,,,,
Ireland,"""IRISH WHEELMAN"" PRINTING AND PUBLISHING COMPANY LIMITED",,,,1923.0,,,
Ireland,"""JEANETTE"" FUTURES BROKERS (IRELAND) LIMITED",,,,1991.0,,,
Ireland,"""K"" CONSULTING LIMITED",,,,1997.0,,,
Ireland,"""K"" ESTATES LIMITED",,,,1971.0,,,
Ireland,"""K"" SHOES LIMITED",,,,1946.0,,,
Ireland,"""KIMSEY""",,,,1979.0,,,
Ireland,"""KONDOPOGABUMPROM"" NEWSPRINT PAPER LIMITED",,,,1991.0,,,
Ireland,"""KRUSTY NONE"" CATERING COMPANY LIMITED",,,,2000.0,,,
Ireland,"""LECALE ASSOCIATES LIMITED""",,,,1997.0,,,
Ireland,"""LES TAPISSERIES D'ART D'AUBUSSON"" LIMITED",,,,1990.0,,,
Ireland,"""LIFE WATER"" CHURCH LIMITED",,,,1999.0,,,
Latvia,"""""Auzulejas"" Horse Sport Park""",,,,2023.0,,,
Latvia,"""""BHAKTI JOGA"" LIEPĀJAS DRAUDZE""",,,,2000.0,,,
Latvia,"""""BIRZĪTES"" - 10""",,,,2016.0,,,
Latvia,"""""CENTRS"" KRISTĪNES LAPIŅAS BIROJS"" IK",,,,2003.0,,,
Latvia,"""""CENTRUS"" Dzīvokļu īpašnieku biedrība""",,,,2015.0,,,
Latvia,"""""DRAUDZE ""TALSU KRISTĪGĀ SADRAUDZĪBA""""",,,,2003.0,,,
Latvia,"""""Dadža"" pārliekamais sienas kalendārs 1992.gadam""",,,,1991.0,,,
Latvia,"""""DanceSTAR"", balles deju studija""",,,,2011.0,,,
Latvia,"""""Dzēses"" tautas deju klubs""",,,,2011.0,,,
Latvia,"""""EKSPRESS"" RIŽSKIJ DOROŽNIJ ŽURNAL""",,,,2000.0,,,
Latvia,"""""GENESIS""-LABU LIETU SĀKUMS""",,,,2004.0,,,
Latvia,"""""Jaunceltnes"" māja Cempos""",,,,2011.0,,,
Latvia,"""""JĒZUS KRISTUS ATKALNĀKŠANAS"" BALVU BAPTISTU DRAUDZE""",,,,2000.0,,,
Latvia,"""""KAULIŅU"" ATTĪSTĪBAS BIEDRĪBA""",,,,2008.0,,,
Latvia,"""""LexisLab"" valodu laboratorija"" IK",,,,2025.0,,,
Latvia,"""""Mieram tuvu"" Solidaritātes fonds""",,,,2006.0,,,
Latvia,"""""Nano SEC"" kartinga komanda""",,,,2007.0,,,
Latvia,"""""Ozolzīle"" Apes izglītības attīstībai""",,,,2012.0,,,
Latvia,"""""SORIG"" Meditācijas un dziedniecības centrs""",,,,2007.0,,,
Latvia,"""""Smaidiņš"" fonds bērnu attīstībai un izglītībai""",,,,2010.0,,,
Latvia,"""""United Animal Care"" fonds""",,,,2021.0,,,
Latvia,"""""Ķer un servē bumbu"" Ogres novada ""Salamandras""""",,,,2024.0,,,
Latvia,"""0 1 Kalna8"" SIA",,,,2017.0,,,
Latvia,"""0 FORTŪNA"" SIA",,,,2019.0,,,
Latvia,"""1 1 A SOLLERTIA"" SIA",,,,2009.0,,,
Latvia,"""1 Dollar Mission Fonds""",,,,2014.0,,,
Latvia,"""1, 2, 3 - Sākam"" SIA",,,,2017.0,,,
Latvia,"""1. Akords""",,,,2010.0,,,
Latvia,"""1.Maija iela 3""",,,,2018.0,,,
Latvia,"""1.bulvāris"" IK",,,,2006.0,,,
Latvia,"""10 PPM"" SIA",,,,2015.0,,,
Latvia,"""100 labie darbi""",,,,2009.0,,,
Latvia,"""1000 sekretov""",,,,2022.0,,,
Latvia,"""1001 krossvord""",,,,2024.0,,,
Latvia,"""100SaulesVikingi"" IK",,,,2023.0,,,
Latvia,"""108 IZAUGSMES"" SIA",,,,2020.0,,,
Latvia,"""108"" SIA",,,,2010.0,,,
Latvia,"""109 NOVADI.LV""",,,,2010.0,,,
Latvia,"""10it risinājumi""",,,,2018.0,,,
Latvia,"""11. NOVEMBRIS""",,,,2021.0,,,
Latvia,"""112"" SIA",,,,2006.0,,,
Latvia,"""115 Kaimiņi""",,,,2010.0,,,
Latvia,"""12 Kalnieši""",,,,2011.0,,,
Latvia,"""12 krasti""",,,,2008.0,,,
Latvia,"""12.māja""",,,,2017.0,,,
Latvia,"""1234.LV""",,,,2008.0,,,
Latvia,"""13 Palmu nams""",,,,2020.0,,,
Latvia,"""13 rajons""",,,,2012.0,,,
Latvia,"""13. janvāris""",,,,2010.0,,,
Latvia,"""13.promociju padome-mehi""",,,,2006.0,,,
Luxembourg,"""CMG BRAZIL"" S.à r.l., SPF",,,,2013.0,,,
Luxembourg,"""LANDSIS GEIE"" / Land Statistical Information Systems GEIE",,,,1998.0,,,
Luxembourg,"""LIEWENsBÜHN - Konscht a Bildung"" a.s.b.l.",,,,2009.0,,,
Luxembourg,"""Starfish S.à.r.l.""",,,,2018.0,,,
Luxembourg,#BeHuman Luxembourg A.s.b.l.,,,,2015.0,,,
Luxembourg,#Luxusbuerg a.s.b.l.,,,,2006.0,,,
Luxembourg,#play14 A.s.b.l.,,,,2017.0,,,
Luxembourg,&coll SARL,,,,2009.0,,,
Luxembourg,"(Association des) Ancien(ne)s et Ami(e)s du LTMA, a.s.b.l.",,,,2013.0,,,
Luxembourg,(DS)2 S.A.,,,,1992.0,,,
Luxembourg,(ES)² GROUP S.A.,,,,2013.0,,,
Luxembourg,(ITAF) ITALIANA TURISMI AGRICOLI FABER S.A.,,,,1999.0,,,
Luxembourg,(f)Utile,,,,2018.0,,,
Luxembourg,+ Impakt Luxembourg S.à r.l.,,,,2015.0,,,
Luxembourg,...Tastiks asbl,,,,2016.0,,,
Luxembourg,001 invest WORLD OPPORTUNITIES FUND,,,,2000.0,,,
Luxembourg,01 Invest s.à r.l.,,,,2011.0,,,
